bam_resref,source_sha256,canonical_sha256,source_bif,locator,source_file,canonical_file,source_manifest,extraction_state
WQMS2A6,52E86F622EB515506A7EDC2C4E2C365850A9F0A25C048A6FEB7E18829477D00B,C50C2CEB53056053EE758A393DEFA9226151227F43405A83EE90CAF058E5AC67,data/OBJAnim.bif,0x0020068D,sprite/ressources/WQMS2A6/sources/52e86f622eb515506a7edc2c4e2c365850a9f0a25c048a6feb7e18829477d00b/source.bamc,sprite/ressources/WQMS2A6/sources/52e86f622eb515506a7edc2c4e2c365850a9f0a25c048a6feb7e18829477d00b/source.bam,sprite/ressources/WQMS2A6/sources/52e86f622eb515506a7edc2c4e2c365850a9f0a25c048a6feb7e18829477d00b/source.json,verified
WQMS2G1,C79D867AA02E85B724753DB176E3B997623DB19F37F86A730B01E9C5AFEF8247,E548B0F363F8648CBD9EA152404C0F75006BEAF99F6A758263928481D21BE717,data/OBJAnim.bif,0x0020068E,sprite/ressources/WQMS2G1/sources/c79d867aa02e85b724753db176e3b997623db19f37f86a730b01e9c5afef8247/source.bamc,sprite/ressources/WQMS2G1/sources/c79d867aa02e85b724753db176e3b997623db19f37f86a730b01e9c5afef8247/source.bam,sprite/ressources/WQMS2G1/sources/c79d867aa02e85b724753db176e3b997623db19f37f86a730b01e9c5afef8247/source.json,verified
WQMS3A1,74C3C84A26C2617D62847BC607F0170EFBFDE3FB92727526CA18D9FF6228F03D,5B8699E0420AA6AAB680A32859DB834A667F44F19F8C2B53B321D4EBB6220597,data/OBJAnim.bif,0x0020068F,sprite/ressources/WQMS3A1/sources/74c3c84a26c2617d62847bc607f0170efbfde3fb92727526ca18d9ff6228f03d/source.bamc,sprite/ressources/WQMS3A1/sources/74c3c84a26c2617d62847bc607f0170efbfde3fb92727526ca18d9ff6228f03d/source.bam,sprite/ressources/WQMS3A1/sources/74c3c84a26c2617d62847bc607f0170efbfde3fb92727526ca18d9ff6228f03d/source.json,verified
WQMS3A3,81338B945920A6C6CA0EEAA3E2E69ED55942E93335C681D0582423CC250D686D,0E8B9E4F5B3BDEF4A23AF11D1E66AECD26DA9BCB9152053AC037B5E9D56134CB,data/OBJAnim.bif,0x00200690,sprite/ressources/WQMS3A3/sources/81338b945920a6c6ca0eeaa3e2e69ed55942e93335c681d0582423cc250d686d/source.bamc,sprite/ressources/WQMS3A3/sources/81338b945920a6c6ca0eeaa3e2e69ed55942e93335c681d0582423cc250d686d/source.bam,sprite/ressources/WQMS3A3/sources/81338b945920a6c6ca0eeaa3e2e69ed55942e93335c681d0582423cc250d686d/source.json,verified
WQMS3A5,3D5EC13411BC67474812D6D2CCF0B4A445890E0D901FCC2E8855DF96CC734F26,21F2BC20F2288C533C349FA0BF89A524F49A68A3B0C0462734817E1B3A5A5BB6,data/OBJAnim.bif,0x00200691,sprite/ressources/WQMS3A5/sources/3d5ec13411bc67474812d6d2ccf0b4a445890e0d901fcc2e8855df96cc734f26/source.bamc,sprite/ressources/WQMS3A5/sources/3d5ec13411bc67474812d6d2ccf0b4a445890e0d901fcc2e8855df96cc734f26/source.bam,sprite/ressources/WQMS3A5/sources/3d5ec13411bc67474812d6d2ccf0b4a445890e0d901fcc2e8855df96cc734f26/source.json,verified
WQMS3A7,9D07E30E393E9409A35726E19B94CAEE8B4EC5F209BDC47C1150D14CB65FCB19,3207F19E4DF88465396A43AFC822C4BE5DD3541D0DF59D44AFBD550ED0B8A39E,data/OBJAnim.bif,0x00200692,sprite/ressources/WQMS3A7/sources/9d07e30e393e9409a35726e19b94caee8b4ec5f209bdc47c1150d14cb65fcb19/source.bamc,sprite/ressources/WQMS3A7/sources/9d07e30e393e9409a35726e19b94caee8b4ec5f209bdc47c1150d14cb65fcb19/source.bam,sprite/ressources/WQMS3A7/sources/9d07e30e393e9409a35726e19b94caee8b4ec5f209bdc47c1150d14cb65fcb19/source.json,verified
WQMS3A8,F8EFB6757B2533BB9EE3F5BF418FC5275E5F6756D54A9EEDED6323DDFB6D2EE3,4682DD9B3F52F7A28E2A5D672A2B9FBC985206EBD9F32D26FC73B6D2049466A1,data/OBJAnim.bif,0x00200693,sprite/ressources/WQMS3A8/sources/f8efb6757b2533bb9ee3f5bf418fc5275e5f6756d54a9eeded6323ddfb6d2ee3/source.bamc,sprite/ressources/WQMS3A8/sources/f8efb6757b2533bb9ee3f5bf418fc5275e5f6756d54a9eeded6323ddfb6d2ee3/source.bam,sprite/ressources/WQMS3A8/sources/f8efb6757b2533bb9ee3f5bf418fc5275e5f6756d54a9eeded6323ddfb6d2ee3/source.json,verified
WQMS3A9,9D07E30E393E9409A35726E19B94CAEE8B4EC5F209BDC47C1150D14CB65FCB19,3207F19E4DF88465396A43AFC822C4BE5DD3541D0DF59D44AFBD550ED0B8A39E,data/OBJAnim.bif,0x00200694,sprite/ressources/WQMS3A9/sources/9d07e30e393e9409a35726e19b94caee8b4ec5f209bdc47c1150d14cb65fcb19/source.bamc,sprite/ressources/WQMS3A9/sources/9d07e30e393e9409a35726e19b94caee8b4ec5f209bdc47c1150d14cb65fcb19/source.bam,sprite/ressources/WQMS3A9/sources/9d07e30e393e9409a35726e19b94caee8b4ec5f209bdc47c1150d14cb65fcb19/source.json,verified
WQMS3G1,0B3527F64637E4BC382C9BEC8E0703E70562337629D656E28FDB463A3A767673,7DB73CAC54ABF4A0C725DD0E1A350AA98315E416E08ADAAF3157066B1BFB5278,data/OBJAnim.bif,0x00200695,sprite/ressources/WQMS3G1/sources/0b3527f64637e4bc382c9bec8e0703e70562337629d656e28fdb463a3a767673/source.bamc,sprite/ressources/WQMS3G1/sources/0b3527f64637e4bc382c9bec8e0703e70562337629d656e28fdb463a3a767673/source.bam,sprite/ressources/WQMS3G1/sources/0b3527f64637e4bc382c9bec8e0703e70562337629d656e28fdb463a3a767673/source.json,verified
WQMS3OA7,0089C350A4950CEAE779D05909B3FE6D88299B52551D66DCF9FBB5FE6F36CC23,885665D43D10DF2B66565E50896E91B21EA133A9D2F81AC232F6931F1A901F5D,data/OBJAnim.bif,0x00200696,sprite/ressources/WQMS3OA7/sources/0089c350a4950ceae779d05909b3fe6d88299b52551d66dcf9fbb5fe6f36cc23/source.bamc,sprite/ressources/WQMS3OA7/sources/0089c350a4950ceae779d05909b3fe6d88299b52551d66dcf9fbb5fe6f36cc23/source.bam,sprite/ressources/WQMS3OA7/sources/0089c350a4950ceae779d05909b3fe6d88299b52551d66dcf9fbb5fe6f36cc23/source.json,verified
WQMS3OA8,68441A20D06A44C7D360E94FE9E7523AD826B86C56A0F62ABDC04AA05E8B418D,29DEC88D3986D35CAB2113D83B3DE036342387CB90F5D94BCDA8AC7D0A931AFB,data/OBJAnim.bif,0x00200697,sprite/ressources/WQMS3OA8/sources/68441a20d06a44c7d360e94fe9e7523ad826b86c56a0f62abdc04aa05e8b418d/source.bamc,sprite/ressources/WQMS3OA8/sources/68441a20d06a44c7d360e94fe9e7523ad826b86c56a0f62abdc04aa05e8b418d/source.bam,sprite/ressources/WQMS3OA8/sources/68441a20d06a44c7d360e94fe9e7523ad826b86c56a0f62abdc04aa05e8b418d/source.json,verified
WQMS3OA9,0089C350A4950CEAE779D05909B3FE6D88299B52551D66DCF9FBB5FE6F36CC23,885665D43D10DF2B66565E50896E91B21EA133A9D2F81AC232F6931F1A901F5D,data/OBJAnim.bif,0x00200698,sprite/ressources/WQMS3OA9/sources/0089c350a4950ceae779d05909b3fe6d88299b52551d66dcf9fbb5fe6f36cc23/source.bamc,sprite/ressources/WQMS3OA9/sources/0089c350a4950ceae779d05909b3fe6d88299b52551d66dcf9fbb5fe6f36cc23/source.bam,sprite/ressources/WQMS3OA9/sources/0089c350a4950ceae779d05909b3fe6d88299b52551d66dcf9fbb5fe6f36cc23/source.json,verified
WQMS3OG1,FEAD5A753266172CD13ED2AA18870EDDF998609197A3F1328F3E79D023974845,7E4CA2946E36B770AC97C49AD33C63982C5308580773E75B054F6970F2B04A2F,data/OBJAnim.bif,0x00200699,sprite/ressources/WQMS3OG1/sources/fead5a753266172cd13ed2aa18870eddf998609197a3f1328f3e79d023974845/source.bamc,sprite/ressources/WQMS3OG1/sources/fead5a753266172cd13ed2aa18870eddf998609197a3f1328f3e79d023974845/source.bam,sprite/ressources/WQMS3OG1/sources/fead5a753266172cd13ed2aa18870eddf998609197a3f1328f3e79d023974845/source.json,verified
WQMSCA1,8C0A0DC8906E2A4CBC111C62C55059B20D92355E93F16DF337430C4DA6CD0B37,F5E00A17AB988591CFE6D329D1FC52B3129171B7C6DDD55566AED1D012D6202B,data/OBJAnim.bif,0x0020069A,sprite/ressources/WQMSCA1/sources/8c0a0dc8906e2a4cbc111c62c55059b20d92355e93f16df337430c4da6cd0b37/source.bamc,sprite/ressources/WQMSCA1/sources/8c0a0dc8906e2a4cbc111c62c55059b20d92355e93f16df337430c4da6cd0b37/source.bam,sprite/ressources/WQMSCA1/sources/8c0a0dc8906e2a4cbc111c62c55059b20d92355e93f16df337430c4da6cd0b37/source.json,verified
WQMSCA3,7462802B6D6996BC36987B7B1C368237EC3F0F2367386D72A5876F9F3019F3E9,164A24CF7EAFBE4E73426FEF0BC2EBF01F2994247ABC09F44764605E00CDE98A,data/OBJAnim.bif,0x0020069B,sprite/ressources/WQMSCA3/sources/7462802b6d6996bc36987b7b1c368237ec3f0f2367386d72a5876f9f3019f3e9/source.bamc,sprite/ressources/WQMSCA3/sources/7462802b6d6996bc36987b7b1c368237ec3f0f2367386d72a5876f9f3019f3e9/source.bam,sprite/ressources/WQMSCA3/sources/7462802b6d6996bc36987b7b1c368237ec3f0f2367386d72a5876f9f3019f3e9/source.json,verified
WQMSCA5,369CC95A85372DD3C513CE46A73C44DA942596AEC4048D72A8DC6618D1CDE24E,66AB2E2F508BF44A2483210F8164256182B95D88E7D0D4D407478AB649AA5F6C,data/OBJAnim.bif,0x0020069C,sprite/ressources/WQMSCA5/sources/369cc95a85372dd3c513ce46a73c44da942596aec4048d72a8dc6618d1cde24e/source.bamc,sprite/ressources/WQMSCA5/sources/369cc95a85372dd3c513ce46a73c44da942596aec4048d72a8dc6618d1cde24e/source.bam,sprite/ressources/WQMSCA5/sources/369cc95a85372dd3c513ce46a73c44da942596aec4048d72a8dc6618d1cde24e/source.json,verified
WQMSCA7,EB4111F458AF535D7063E746D04F47CFC3E97E0C17FC8C87DECD9FB19F9CBA3B,674900960674486594012F8625FA33FA569BBE9D637D2727A0B9C59F5DEC3920,data/OBJAnim.bif,0x0020069D,sprite/ressources/WQMSCA7/sources/eb4111f458af535d7063e746d04f47cfc3e97e0c17fc8c87decd9fb19f9cba3b/source.bamc,sprite/ressources/WQMSCA7/sources/eb4111f458af535d7063e746d04f47cfc3e97e0c17fc8c87decd9fb19f9cba3b/source.bam,sprite/ressources/WQMSCA7/sources/eb4111f458af535d7063e746d04f47cfc3e97e0c17fc8c87decd9fb19f9cba3b/source.json,verified
WQMSCA8,C7AC75F625F9C9821CA2F9AEC4C6ED245D2534BE18C180F6327B4E1A986223E4,1A994ACEEADC335D6396353FBA329F195DBBC891E5311E1A18109FC9892D7BEE,data/OBJAnim.bif,0x0020069E,sprite/ressources/WQMSCA8/sources/c7ac75f625f9c9821ca2f9aec4c6ed245d2534be18c180f6327b4e1a986223e4/source.bamc,sprite/ressources/WQMSCA8/sources/c7ac75f625f9c9821ca2f9aec4c6ed245d2534be18c180f6327b4e1a986223e4/source.bam,sprite/ressources/WQMSCA8/sources/c7ac75f625f9c9821ca2f9aec4c6ed245d2534be18c180f6327b4e1a986223e4/source.json,verified
WQMSCA9,EB4111F458AF535D7063E746D04F47CFC3E97E0C17FC8C87DECD9FB19F9CBA3B,674900960674486594012F8625FA33FA569BBE9D637D2727A0B9C59F5DEC3920,data/OBJAnim.bif,0x0020069F,sprite/ressources/WQMSCA9/sources/eb4111f458af535d7063e746d04f47cfc3e97e0c17fc8c87decd9fb19f9cba3b/source.bamc,sprite/ressources/WQMSCA9/sources/eb4111f458af535d7063e746d04f47cfc3e97e0c17fc8c87decd9fb19f9cba3b/source.bam,sprite/ressources/WQMSCA9/sources/eb4111f458af535d7063e746d04f47cfc3e97e0c17fc8c87decd9fb19f9cba3b/source.json,verified
WQMSCG1,305F45134396810141A9781BECBEFD57B4AF8F0F784CD9740A44B2492E264E70,303BFE9F158C7EE7254A07B88F7F596E782BC5E59610CC2262FA1CB626AB365A,data/OBJAnim.bif,0x002006A0,sprite/ressources/WQMSCG1/sources/305f45134396810141a9781becbefd57b4af8f0f784cd9740a44b2492e264e70/source.bamc,sprite/ressources/WQMSCG1/sources/305f45134396810141a9781becbefd57b4af8f0f784cd9740a44b2492e264e70/source.bam,sprite/ressources/WQMSCG1/sources/305f45134396810141a9781becbefd57b4af8f0f784cd9740a44b2492e264e70/source.json,verified
WQMSCOA7,66CA8DBDB976372C2EFB34A7F9699A92B2232FF3D3A850CE176AFD7813D7E3C2,03823C43D0617C1D319BC763E239D425B8F28B3CF7A238DFEF4276B5C9260327,data/OBJAnim.bif,0x002006A1,sprite/ressources/WQMSCOA7/sources/66ca8dbdb976372c2efb34a7f9699a92b2232ff3d3a850ce176afd7813d7e3c2/source.bamc,sprite/ressources/WQMSCOA7/sources/66ca8dbdb976372c2efb34a7f9699a92b2232ff3d3a850ce176afd7813d7e3c2/source.bam,sprite/ressources/WQMSCOA7/sources/66ca8dbdb976372c2efb34a7f9699a92b2232ff3d3a850ce176afd7813d7e3c2/source.json,verified
WQMSCOA8,352DFBE1F0A45E631E6FAE7EE0BE0A094829BFAEDC6B3DD90C832368A2459A8A,D5C668EE50E62CBB3A5DC65167478F91230CC1866DEEE3E33A1554EB1F7AB0EC,data/OBJAnim.bif,0x002006A2,sprite/ressources/WQMSCOA8/sources/352dfbe1f0a45e631e6fae7ee0be0a094829bfaedc6b3dd90c832368a2459a8a/source.bamc,sprite/ressources/WQMSCOA8/sources/352dfbe1f0a45e631e6fae7ee0be0a094829bfaedc6b3dd90c832368a2459a8a/source.bam,sprite/ressources/WQMSCOA8/sources/352dfbe1f0a45e631e6fae7ee0be0a094829bfaedc6b3dd90c832368a2459a8a/source.json,verified
WQMSCOA9,66CA8DBDB976372C2EFB34A7F9699A92B2232FF3D3A850CE176AFD7813D7E3C2,03823C43D0617C1D319BC763E239D425B8F28B3CF7A238DFEF4276B5C9260327,data/OBJAnim.bif,0x002006A3,sprite/ressources/WQMSCOA9/sources/66ca8dbdb976372c2efb34a7f9699a92b2232ff3d3a850ce176afd7813d7e3c2/source.bamc,sprite/ressources/WQMSCOA9/sources/66ca8dbdb976372c2efb34a7f9699a92b2232ff3d3a850ce176afd7813d7e3c2/source.bam,sprite/ressources/WQMSCOA9/sources/66ca8dbdb976372c2efb34a7f9699a92b2232ff3d3a850ce176afd7813d7e3c2/source.json,verified
WQMSCOG1,31A69EBB9202821EB098768EB6FF2ED6C6716AC7E1A6767860B8A62894987F07,414F355FA03EB3DC34E75099E0F4765E69AED2004221B2131D1A03A88A839147,data/OBJAnim.bif,0x002006A4,sprite/ressources/WQMSCOG1/sources/31a69ebb9202821eb098768eb6ff2ed6c6716ac7e1a6767860b8a62894987f07/source.bamc,sprite/ressources/WQMSCOG1/sources/31a69ebb9202821eb098768eb6ff2ed6c6716ac7e1a6767860b8a62894987f07/source.bam,sprite/ressources/WQMSCOG1/sources/31a69ebb9202821eb098768eb6ff2ed6c6716ac7e1a6767860b8a62894987f07/source.json,verified
WQMSLG1,785417E4440AE1B2CA66CCB6BA86C20A52B3AE3F390DA588769D46AC06BA9DC7,7E6961F1FFD749A10EC8DAF21A8B376F14038199FC5441521F8ACEF3D690D4E0,data/OBJAnim.bif,0x002006A5,sprite/ressources/WQMSLG1/sources/785417e4440ae1b2ca66ccb6ba86c20a52b3ae3f390da588769d46ac06ba9dc7/source.bamc,sprite/ressources/WQMSLG1/sources/785417e4440ae1b2ca66ccb6ba86c20a52b3ae3f390da588769d46ac06ba9dc7/source.bam,sprite/ressources/WQMSLG1/sources/785417e4440ae1b2ca66ccb6ba86c20a52b3ae3f390da588769d46ac06ba9dc7/source.json,verified
WQMSLSS,484BFF598DC2B7CA1BE7BC8E2BB16670A97B6DF38C45AE86D991EBED23645509,896F324347FC03BB0BF667571BCFCC44F8EDEDF62FFA25640C409FB653C57C68,data/OBJAnim.bif,0x002006A6,sprite/ressources/WQMSLSS/sources/484bff598dc2b7ca1be7bc8e2bb16670a97b6df38c45ae86d991ebed23645509/source.bamc,sprite/ressources/WQMSLSS/sources/484bff598dc2b7ca1be7bc8e2bb16670a97b6df38c45ae86d991ebed23645509/source.bam,sprite/ressources/WQMSLSS/sources/484bff598dc2b7ca1be7bc8e2bb16670a97b6df38c45ae86d991ebed23645509/source.json,verified
WQMSPA2,5939442C04A9594A7B855FBB36B3D6EF1E68A8C2287AB3419D4A3B5AA687C003,A8E467266CFD9FB5DADD3E3E1088377CA0BDD1600A172796465E689F001950DC,data/OBJAnim.bif,0x002006A7,sprite/ressources/WQMSPA2/sources/5939442c04a9594a7b855fbb36b3d6ef1e68a8c2287ab3419d4a3b5aa687c003/source.bamc,sprite/ressources/WQMSPA2/sources/5939442c04a9594a7b855fbb36b3d6ef1e68a8c2287ab3419d4a3b5aa687c003/source.bam,sprite/ressources/WQMSPA2/sources/5939442c04a9594a7b855fbb36b3d6ef1e68a8c2287ab3419d4a3b5aa687c003/source.json,verified
WQMSPA4,81CA0BAEAF3BE193DEBC3D1ED1FDD33FB0F83E798A46445D284E01453D89011F,B8FA2726F8E4A70123366E257EE9FDB83AD0B8DCCF3ED73DE3F29714F9F144E9,data/OBJAnim.bif,0x002006A8,sprite/ressources/WQMSPA4/sources/81ca0baeaf3be193debc3d1ed1fdd33fb0f83e798a46445d284e01453d89011f/source.bamc,sprite/ressources/WQMSPA4/sources/81ca0baeaf3be193debc3d1ed1fdd33fb0f83e798a46445d284e01453d89011f/source.bam,sprite/ressources/WQMSPA4/sources/81ca0baeaf3be193debc3d1ed1fdd33fb0f83e798a46445d284e01453d89011f/source.json,verified
WQMSPA6,5448D1E33DACF95B898E9139C726ADB402E9BC8F18BA716817D958F48BBD6548,E25BBF541B96C8670DBF3CE1917A6AEE9BA3B5882579748EC4F280CBBDF90F99,data/OBJAnim.bif,0x002006A9,sprite/ressources/WQMSPA6/sources/5448d1e33dacf95b898e9139c726adb402e9bc8f18ba716817d958f48bbd6548/source.bamc,sprite/ressources/WQMSPA6/sources/5448d1e33dacf95b898e9139c726adb402e9bc8f18ba716817d958f48bbd6548/source.bam,sprite/ressources/WQMSPA6/sources/5448d1e33dacf95b898e9139c726adb402e9bc8f18ba716817d958f48bbd6548/source.json,verified
WQMSPG1,FF0D26E5DBD714C54E98CFC7D733D17BD9E5DEAAD8E5F84283CC4E7DA8EE621E,A92DC540684F3D67EF9DF8C99CD1F08FB11F5297BFFB61DB7BC530C0E8067A1F,data/OBJAnim.bif,0x002006AA,sprite/ressources/WQMSPG1/sources/ff0d26e5dbd714c54e98cfc7d733d17bd9e5deaad8e5f84283cc4e7da8ee621e/source.bamc,sprite/ressources/WQMSPG1/sources/ff0d26e5dbd714c54e98cfc7d733d17bd9e5deaad8e5f84283cc4e7da8ee621e/source.bam,sprite/ressources/WQMSPG1/sources/ff0d26e5dbd714c54e98cfc7d733d17bd9e5deaad8e5f84283cc4e7da8ee621e/source.json,verified
WQMSSA1,2CEBBF0B7405F2029D9A2BA9272A2C85B3112D4C9C9E8FB810E79926F444DEB2,5E1EB8392A5D7A35670E9EE869DCA40E4B7F4F7C3C311D8CC699F96F90474618,data/OBJAnim.bif,0x002006AB,sprite/ressources/WQMSSA1/sources/2cebbf0b7405f2029d9a2ba9272a2c85b3112d4c9c9e8fb810e79926f444deb2/source.bamc,sprite/ressources/WQMSSA1/sources/2cebbf0b7405f2029d9a2ba9272a2c85b3112d4c9c9e8fb810e79926f444deb2/source.bam,sprite/ressources/WQMSSA1/sources/2cebbf0b7405f2029d9a2ba9272a2c85b3112d4c9c9e8fb810e79926f444deb2/source.json,verified
WQMSSA3,AF99E32CDF8E96C3D9DBDDCC9097D2FEB3A295D8D77A0CD10600EB9DF6784144,58ACC1F4B93A427102C16BDC6B7DF92BFAF66A66ECA11C0AE863D62EAC502BAA,data/OBJAnim.bif,0x002006AC,sprite/ressources/WQMSSA3/sources/af99e32cdf8e96c3d9dbddcc9097d2feb3a295d8d77a0cd10600eb9df6784144/source.bamc,sprite/ressources/WQMSSA3/sources/af99e32cdf8e96c3d9dbddcc9097d2feb3a295d8d77a0cd10600eb9df6784144/source.bam,sprite/ressources/WQMSSA3/sources/af99e32cdf8e96c3d9dbddcc9097d2feb3a295d8d77a0cd10600eb9df6784144/source.json,verified
WQMSSA5,197DDD514B9B3F583E6BD9EC63B26FC54BD143E9A010FF461C6474C0276EDB91,900CD6314EE91977AE11E0531838E7D70C0CD745AD35C005DA0DF11BF1369E8B,data/OBJAnim.bif,0x002006AD,sprite/ressources/WQMSSA5/sources/197ddd514b9b3f583e6bd9ec63b26fc54bd143e9a010ff461c6474c0276edb91/source.bamc,sprite/ressources/WQMSSA5/sources/197ddd514b9b3f583e6bd9ec63b26fc54bd143e9a010ff461c6474c0276edb91/source.bam,sprite/ressources/WQMSSA5/sources/197ddd514b9b3f583e6bd9ec63b26fc54bd143e9a010ff461c6474c0276edb91/source.json,verified
WQMSSA7,F5F1D5749EBB58504AE270EB6C92AC41B7ED91B842832E082757ABB3C3AC01DC,E3D5A730232E891940176D860EA1834111E0BA1722BF8A22D5F3335E7AE6DF43,data/OBJAnim.bif,0x002006AE,sprite/ressources/WQMSSA7/sources/f5f1d5749ebb58504ae270eb6c92ac41b7ed91b842832e082757abb3c3ac01dc/source.bamc,sprite/ressources/WQMSSA7/sources/f5f1d5749ebb58504ae270eb6c92ac41b7ed91b842832e082757abb3c3ac01dc/source.bam,sprite/ressources/WQMSSA7/sources/f5f1d5749ebb58504ae270eb6c92ac41b7ed91b842832e082757abb3c3ac01dc/source.json,verified
WQMSSA8,76A39F4C02702CC46AD95EE694EC4DFBA3E8143E3AF04C6A62F36D9A0B5CCF4B,DC40E81A47A3374A5FE765ADB66DE9D791A98A22E20CFE814C6A55CD3226710C,data/OBJAnim.bif,0x002006AF,sprite/ressources/WQMSSA8/sources/76a39f4c02702cc46ad95ee694ec4dfba3e8143e3af04c6a62f36d9a0b5ccf4b/source.bamc,sprite/ressources/WQMSSA8/sources/76a39f4c02702cc46ad95ee694ec4dfba3e8143e3af04c6a62f36d9a0b5ccf4b/source.bam,sprite/ressources/WQMSSA8/sources/76a39f4c02702cc46ad95ee694ec4dfba3e8143e3af04c6a62f36d9a0b5ccf4b/source.json,verified
WQMSSA9,F5F1D5749EBB58504AE270EB6C92AC41B7ED91B842832E082757ABB3C3AC01DC,E3D5A730232E891940176D860EA1834111E0BA1722BF8A22D5F3335E7AE6DF43,data/OBJAnim.bif,0x002006B0,sprite/ressources/WQMSSA9/sources/f5f1d5749ebb58504ae270eb6c92ac41b7ed91b842832e082757abb3c3ac01dc/source.bamc,sprite/ressources/WQMSSA9/sources/f5f1d5749ebb58504ae270eb6c92ac41b7ed91b842832e082757abb3c3ac01dc/source.bam,sprite/ressources/WQMSSA9/sources/f5f1d5749ebb58504ae270eb6c92ac41b7ed91b842832e082757abb3c3ac01dc/source.json,verified
WQMSSG1,B85C2095DDF30883A8227ACF6658AE3841BF589F5E220475D8E07E2878F97B16,77060E989026D7C55B0DCC76F4692F6722E12CEF9D3B0771EDD69E06A58001A3,data/OBJAnim.bif,0x002006B1,sprite/ressources/WQMSSG1/sources/b85c2095ddf30883a8227acf6658ae3841bf589f5e220475d8e07e2878f97b16/source.bamc,sprite/ressources/WQMSSG1/sources/b85c2095ddf30883a8227acf6658ae3841bf589f5e220475d8e07e2878f97b16/source.bam,sprite/ressources/WQMSSG1/sources/b85c2095ddf30883a8227acf6658ae3841bf589f5e220475d8e07e2878f97b16/source.json,verified
WQMSSOA7,9A0E2EF8CAC7EF913807019A3B14505D06643DC6CCD8108C2CAA37D2E33EE680,45E664CCE1823A5EBA699B317B0EBF90321220691BCD0026054DC7D105FAB9D6,data/OBJAnim.bif,0x002006B2,sprite/ressources/WQMSSOA7/sources/9a0e2ef8cac7ef913807019a3b14505d06643dc6ccd8108c2caa37d2e33ee680/source.bamc,sprite/ressources/WQMSSOA7/sources/9a0e2ef8cac7ef913807019a3b14505d06643dc6ccd8108c2caa37d2e33ee680/source.bam,sprite/ressources/WQMSSOA7/sources/9a0e2ef8cac7ef913807019a3b14505d06643dc6ccd8108c2caa37d2e33ee680/source.json,verified
WQMSSOA8,0EF93CE38A02565F300292B2964EB0F8D7BD543085708FF6344BEB95B4E93A43,42FA4B6EBFEB8AC7112853ABB7AF558344469F7DC3CCD03DD21A24D9872C93CD,data/OBJAnim.bif,0x002006B3,sprite/ressources/WQMSSOA8/sources/0ef93ce38a02565f300292b2964eb0f8d7bd543085708ff6344beb95b4e93a43/source.bamc,sprite/ressources/WQMSSOA8/sources/0ef93ce38a02565f300292b2964eb0f8d7bd543085708ff6344beb95b4e93a43/source.bam,sprite/ressources/WQMSSOA8/sources/0ef93ce38a02565f300292b2964eb0f8d7bd543085708ff6344beb95b4e93a43/source.json,verified
WQMSSOA9,9A0E2EF8CAC7EF913807019A3B14505D06643DC6CCD8108C2CAA37D2E33EE680,45E664CCE1823A5EBA699B317B0EBF90321220691BCD0026054DC7D105FAB9D6,data/OBJAnim.bif,0x002006B4,sprite/ressources/WQMSSOA9/sources/9a0e2ef8cac7ef913807019a3b14505d06643dc6ccd8108c2caa37d2e33ee680/source.bamc,sprite/ressources/WQMSSOA9/sources/9a0e2ef8cac7ef913807019a3b14505d06643dc6ccd8108c2caa37d2e33ee680/source.bam,sprite/ressources/WQMSSOA9/sources/9a0e2ef8cac7ef913807019a3b14505d06643dc6ccd8108c2caa37d2e33ee680/source.json,verified
WQMSSOG1,602882B0F64E4FDF741557185147F6BD5770A5AF18F4D361D5977CB54A71D4A7,FF44D194EC6C777EFA71719A1E2ACCF12F3E64F32E161833E3C52986D7DAB04F,data/OBJAnim.bif,0x002006B5,sprite/ressources/WQMSSOG1/sources/602882b0f64e4fdf741557185147f6bd5770a5af18f4d361d5977cb54a71d4a7/source.bamc,sprite/ressources/WQMSSOG1/sources/602882b0f64e4fdf741557185147f6bd5770a5af18f4d361d5977cb54a71d4a7/source.bam,sprite/ressources/WQMSSOG1/sources/602882b0f64e4fdf741557185147f6bd5770a5af18f4d361d5977cb54a71d4a7/source.json,verified
WQMWHA1,4E16C1AB56393F99A3C7FE30C14B059C1C6BBEF9CE465B528F512CD5B8DB17EA,F55F80390225B0B9E5082EE70CD27B20B7CC5951C802467F71C551C43B04B668,data/OBJAnim.bif,0x002006B6,sprite/ressources/WQMWHA1/sources/4e16c1ab56393f99a3c7fe30c14b059c1c6bbef9ce465b528f512cd5b8db17ea/source.bamc,sprite/ressources/WQMWHA1/sources/4e16c1ab56393f99a3c7fe30c14b059c1c6bbef9ce465b528f512cd5b8db17ea/source.bam,sprite/ressources/WQMWHA1/sources/4e16c1ab56393f99a3c7fe30c14b059c1c6bbef9ce465b528f512cd5b8db17ea/source.json,verified
WQMWHA3,416C4CAB1DC40CEFB7F97B484EB47AC388CE6721333B08BC7F658A665D4B885B,4FF1DA02C6E22949A2A80386921663FBDD39D929185F38EAE42B07C46FE750C4,data/OBJAnim.bif,0x002006B7,sprite/ressources/WQMWHA3/sources/416c4cab1dc40cefb7f97b484eb47ac388ce6721333b08bc7f658a665d4b885b/source.bamc,sprite/ressources/WQMWHA3/sources/416c4cab1dc40cefb7f97b484eb47ac388ce6721333b08bc7f658a665d4b885b/source.bam,sprite/ressources/WQMWHA3/sources/416c4cab1dc40cefb7f97b484eb47ac388ce6721333b08bc7f658a665d4b885b/source.json,verified
