bam_resref,source_bif,locator,source_sha256,canonical_sha256,bam_container,bam_version,decode_status,decode_error,frame_count,cycle_count,cycle_slot_count,transparent_palette_index,width_min,width_max,height_min,height_max,center_x_min,center_x_max,center_y_min,center_y_max,native_pixel_count,native_frame_pixel_count_max,transparent_pixel_count,opaque_pixel_count,used_palette_index_count,partial_alpha_pixels,duplicate_used_rgba_frames,duplicate_used_rgba_pairs,duplicate_used_rgba_examples,registry_resource_estimated_bytes,family_count,family_ids,animation_ids,layer_kinds,bam_prefixes,bam_suffixes,runtime_relevant,override_collision,blocker
CDFT4A5,data/GUIIcon.bif,0x00400219,501811BCDF0A2074ED04C7EE99D601CC8F5BAF586F694E9FDD6CE86EE601CC11,496739C00A9F7C0EF868E91CFBFFD557BED1743370BD8EC93C2156FABCD639C5,BAMC,V1,ok,,135,9,126,0,20,41,36,53,9,31,16,40,164179,1763,67393,96786,207,0,0,0,,728584,2,0x5312:body:armor-code:4:CDFT4;0x6312:body:armor-code:4:CDFT4,0x5312;0x6312,body,CDFT4,A5,yes,no,
CDFT4A6,data/GUIIcon.bif,0x0040021A,6CE9CE5EF9B19430EBD7AAC920FAE29DDC8319D43B2541303D8314BC39F08C90,B21E596BB135C22913FB2F3F5B0397F37C6C5C71A9F682B721328760012D6777,BAMC,V1,ok,,126,9,126,0,17,36,35,48,9,31,17,38,123194,1332,42141,81053,175,0,0,0,,559892,2,0x5312:body:armor-code:4:CDFT4;0x6312:body:armor-code:4:CDFT4,0x5312;0x6312,body,CDFT4,A6,yes,no,
CDFT4A7,data/GUIIcon.bif,0x0040021B,7082141846E89630E014F33FC2C1AB630D47463BB7EDB5DDC21A8FCB5703F672,8278D7D56F4F19C9FAA62CB80568856C6399A7A36467D8D19A8ED56B8ED71052,BAMC,V1,ok,,135,9,126,0,16,40,34,57,10,28,21,46,170094,1776,74699,95395,207,0,0,0,,752244,2,0x5312:body:armor-code:4:CDFT4;0x6312:body:armor-code:4:CDFT4,0x5312;0x6312,body,CDFT4,A7,yes,no,
CDFT4A8,data/GUIIcon.bif,0x0040021C,0EAC3F986A941EA6ED6F9D7648A40D1DB6FE26DCB93B9505964CA0E80060A32C,240BB88DF072FF0B09F035C96A78A2AD7CBD5806F62A2BDB5400545ED9471D6A,BAMC,V1,ok,,135,9,126,0,19,40,34,58,10,29,19,47,173394,1680,77938,95456,207,0,0,0,,765444,2,0x5312:body:armor-code:4:CDFT4;0x6312:body:armor-code:4:CDFT4,0x5312;0x6312,body,CDFT4,A8,yes,no,
CDFT4A9,data/GUIIcon.bif,0x0040021D,3B48974C64B891DCFCF785216E8E6ED167D5FD94FCDAFFCC9D1BCC083BAC3B0D,F21B4F1D4F136C5E3F6FDFFAD11E025D438922C94533F03F0EC2F99EF8DF5369,BAMC,V1,ok,,135,9,126,0,16,40,34,57,10,28,21,46,170094,1776,74696,95398,207,0,0,0,,752244,2,0x5312:body:armor-code:4:CDFT4;0x6312:body:armor-code:4:CDFT4,0x5312;0x6312,body,CDFT4,A9,yes,no,
CDFT4CA,data/GUIIcon.bif,0x0040021E,F6FE05556F295207E7059BF4BE40948BDC8D1386EBA8C2614804BED63FB34C15,65D3F8B9F9B407C05ADA9664EF0E0011A0DFA07AB7B795597076A0A05F57F58F,BAMC,V1,ok,,270,72,2196,0,16,49,37,65,9,25,22,49,351900,2254,159129,192771,184,0,0,0,,1559280,2,0x5312:body:armor-code:4:CDFT4;0x6312:body:armor-code:4:CDFT4,0x5312;0x6312,body,CDFT4,CA,yes,no,
CDFT4G1,data/GUIIcon.bif,0x0040021F,72E0351FE632A2F08E6B3DC13E0B31BB7373384400F0BA5C2D0978303EC7FBA4,655012461BBB3ECA427194B475E587203FB18E6F9F389457CA0E991ADF3FB8AE,BAMC,V1,ok,,846,99,2116,0,1,32,1,46,0,19,0,37,61502,1376,23741,37761,156,0,0,0,,701604,2,0x5312:body:armor-code:4:CDFT4;0x6312:body:armor-code:4:CDFT4,0x5312;0x6312,body,CDFT4,G1,yes,no,
CDFT4G11,data/GUIIcon.bif,0x00400220,7C774B138040C016C776E79F9F354FFB7688267830AD67337F6EEEC1040C5DD0,6BE37F97B637C0C0714C371A7890C776A8037C4423DCCBE0773E8792DCECD4C5,BAMC,V1,ok,,846,99,2116,0,1,36,1,53,0,17,0,37,117773,1749,51985,65788,174,0,0,0,,926688,2,0x5312:body:armor-code:4:CDFT4;0x6312:body:armor-code:4:CDFT4,0x5312;0x6312,body,CDFT4,G11,yes,no,
CDFT4G12,data/GUIIcon.bif,0x00400221,BAE021268E3221E199F4B93306E85566A898F94C942F25732EA11DBD34648549,0ED6866D5D5211E753F9211EF0981439D2296FE3EEC6BF62DDA9276FA7AB4693,BAMC,V1,ok,,846,99,2116,0,1,31,1,48,0,18,0,38,109579,1395,41808,67771,175,0,0,0,,893912,2,0x5312:body:armor-code:4:CDFT4;0x6312:body:armor-code:4:CDFT4,0x5312;0x6312,body,CDFT4,G12,yes,no,
CDFT4G13,data/GUIIcon.bif,0x00400222,50B88571726347C0D21EA6AC619CD11C7C66338FEE3702FBA2E3E66C94E98359,195FEBF0235525BF09EDA36A39BE4D1E3E4862AF5FAD704D1CBAFA7BF16DF1B0,BAMC,V1,ok,,846,99,2116,0,1,23,1,44,0,13,0,37,48762,989,14538,34224,150,0,0,0,,650644,2,0x5312:body:armor-code:4:CDFT4;0x6312:body:armor-code:4:CDFT4,0x5312;0x6312,body,CDFT4,G13,yes,no,
CDFT4G14,data/GUIIcon.bif,0x00400223,F69CB0A12B56B425F3D6C96D8E6C2067F9DA6D9E0124186CE142C97272F524A9,0899E3F467B3B46EC134938FE08F7AFBE588CE2B0C11F9E6EEFBB5E151F31F92,BAMC,V1,ok,,846,99,2116,0,1,34,1,44,0,19,0,36,63178,1408,24895,38283,175,0,0,0,,708308,2,0x5312:body:armor-code:4:CDFT4;0x6312:body:armor-code:4:CDFT4,0x5312;0x6312,body,CDFT4,G14,yes,no,
CDFT4G15,data/GUIIcon.bif,0x00400224,7E0C1F880C8E09E426A1D7ABE364237F55693C7FCC86BE833D87B706952B9D57,B918A767D4317F6F139EE055ACCEAB7CA6E962CDE3C1F8199E1ADCC6E325C9A1,BAMC,V1,ok,,846,99,2116,0,1,54,1,54,0,27,0,40,216789,2256,93913,122876,189,0,0,0,,1322752,2,0x5312:body:armor-code:4:CDFT4;0x6312:body:armor-code:4:CDFT4,0x5312;0x6312,body,CDFT4,G15,yes,no,
CDFT4G16,data/GUIIcon.bif,0x00400225,20202BEE5A4B301DBAF0E75BF8FBD70088291449EC067FE69D8D042AB45D4734,87A7C62B3BC9CD0360E1B1853B48B61AE0B772D07F81BEC1E01EB3589DE5CAEE,BAMC,V1,ok,,846,99,2116,0,1,55,1,43,0,27,0,23,25050,1656,12384,12666,157,0,0,0,,555796,2,0x5312:body:armor-code:4:CDFT4;0x6312:body:armor-code:4:CDFT4,0x5312;0x6312,body,CDFT4,G16,yes,no,
CDFT4G17,data/GUIIcon.bif,0x00400226,08F85A4B3F9731166492C0F5A0C0AC05EF8BA9FF6C8D8D3736B8A09AA511F379,B7ABB719936F8DBE7B620D0A808D148A8C4A30E3F7932D2CAB9CB922357D614D,BAMC,V1,ok,,846,99,2116,0,1,31,1,47,0,16,0,38,99455,1395,37416,62039,163,0,0,0,,853416,2,0x5312:body:armor-code:4:CDFT4;0x6312:body:armor-code:4:CDFT4,0x5312;0x6312,body,CDFT4,G17,yes,no,
CDFT4G18,data/GUIIcon.bif,0x00400227,C068A2B4650782A38E6A2B78C736E1738EC847D9815A2C1811A0111D9BDD5F01,650B9A9717EC66C3792EE8C4C8E380A8BFA39965AE4D7E26BC209ED638B8D695,BAMC,V1,ok,,846,99,2116,0,1,37,1,51,0,19,0,38,176221,1739,74703,101518,174,0,0,0,,1160480,2,0x5312:body:armor-code:4:CDFT4;0x6312:body:armor-code:4:CDFT4,0x5312;0x6312,body,CDFT4,G18,yes,no,
CDFT4G19,data/GUIIcon.bif,0x00400228,87F95E1B38460BC17202106F1E338BA4A39711FB23236EED70E21DC81B33161F,58DE1A0346834BE242E5C812A5F4BECCF5F15876CB1A88EEB5015F98F4B1B63E,BAMC,V1,ok,,846,99,2116,0,1,55,1,47,0,27,0,38,154672,1656,68934,85738,190,0,0,0,,1074284,2,0x5312:body:armor-code:4:CDFT4;0x6312:body:armor-code:4:CDFT4,0x5312;0x6312,body,CDFT4,G19,yes,no,
CDFT4SA,data/GUIIcon.bif,0x0040022A,E412665934BA897F3C3FEEC47F0D017684F5A7CE152771C259615BD5DDA054FA,F0C6489D7B8828EFA946D0D9440179AD4DF9B25753305857DD018E21EF78F6E2,BAMC,V1,ok,,126,9,126,0,20,46,42,56,10,32,31,46,164252,1978,74349,89903,181,0,0,0,,724124,2,0x5312:body:armor-code:4:CDFT4;0x6312:body:armor-code:4:CDFT4,0x5312;0x6312,body,CDFT4,SA,yes,no,
CDFT4SS,data/GUIIcon.bif,0x0040022B,7FB1F16FC48E8CCF227CF864FD774DFD72025CDF83BF363C32E5B283E2402FE0,6FB57C293646439F71C2369C2242913F66F1829BDFA030450D44CB03D843F7F5,BAMC,V1,ok,,135,9,126,0,19,44,37,58,10,33,17,47,175505,2028,77658,97847,208,0,0,0,,773888,2,0x5312:body:armor-code:4:CDFT4;0x6312:body:armor-code:4:CDFT4,0x5312;0x6312,body,CDFT4,SS,yes,no,
CDFT4SX,data/GUIIcon.bif,0x0040022C,4E81518FEFE29BF04BBD65637D205B6A697390555717CEFA72CF2769408247B5,86026B3BAB5DC861FF1760F1EE55FE8EF4AFB67EB707C820C49BD7CA87CB6530,BAMC,V1,ok,,126,9,126,0,20,31,41,49,11,20,30,40,138267,1363,51991,86276,177,0,0,0,,620184,2,0x5312:body:armor-code:4:CDFT4;0x6312:body:armor-code:4:CDFT4,0x5312;0x6312,body,CDFT4,SX,yes,no,
CDFW1A1,data/GUIIcon.bif,0x0040022D,DC8C7E673AF5876FA9F2864C03803AE08F3790C46269499153FE90E2AAA2B498,F468DBDE7F627C4E16E1DD0CE70A16D3D9FC0E67434C464034F12A0728DFFB39,BAMC,V1,ok,,135,9,126,0,19,37,34,56,9,28,19,46,157503,1554,64215,93288,214,0,0,0,,701880,3,0x5212:body:armor-code:1:CDFW1;0x6212:body:armor-code:1:CDFW1;0x6214:body:armor-code:1:CDFW1,0x5212;0x6212;0x6214,body,CDFW1,A1,yes,no,
CDFW1A2,data/GUIIcon.bif,0x0040022E,3D77D75E761662303604B3F44D66750D2800C86C9123B451E562E8C305C51E36,EB68D4E616ED6965A93551277D1716E8C5B58C293D1034703F4056783558BFD0,BAMC,V1,ok,,135,9,126,0,17,33,29,52,7,24,16,45,123350,1250,38994,84356,209,0,0,0,,565268,3,0x5212:body:armor-code:1:CDFW1;0x6212:body:armor-code:1:CDFW1;0x6214:body:armor-code:1:CDFW1,0x5212;0x6212;0x6214,body,CDFW1,A2,yes,no,
CDFW1A3,data/GUIIcon.bif,0x0040022F,C7470393B75205A5B42FFD85C6A3AEE75692676BE23C27A6F796A13C3C0FDC49,201CC64123E64A62BCB844900DDA94C199BAE6CB5CB98D8CFE95A8DDBA4DFE63,BAMC,V1,ok,,135,9,126,0,20,41,35,50,9,32,17,40,158665,1763,64700,93965,210,0,0,0,,706528,3,0x5212:body:armor-code:1:CDFW1;0x6212:body:armor-code:1:CDFW1;0x6214:body:armor-code:1:CDFW1,0x5212;0x6212;0x6214,body,CDFW1,A3,yes,no,
CDFW1A4,data/GUIIcon.bif,0x00400230,B53E31630BBD1CF4D6A3D0E77A360A9DED2F6458E615320ADE0372677E9E354E,F75B3E904BD6A52975FF117DE6947AE4F3104A4DA6638236A3FA7067A91122E8,BAMC,V1,ok,,135,9,126,0,17,39,33,51,9,28,20,42,139799,1755,50004,89795,212,0,0,0,,631064,3,0x5212:body:armor-code:1:CDFW1;0x6212:body:armor-code:1:CDFW1;0x6214:body:armor-code:1:CDFW1,0x5212;0x6212;0x6214,body,CDFW1,A4,yes,no,
CDFW1A5,data/GUIIcon.bif,0x00400231,D8FC5954ABDEB69DC9491709226BD744C2A3403B8CD438FD2EDFBA53AB03C24E,D7AA734E9E2D85DF2913F1477B45AD8DC3F376B962F39C7814B2CA728F69EAFD,BAMC,V1,ok,,135,9,126,0,19,41,34,53,9,31,18,40,159739,1720,64531,95208,211,0,0,0,,710824,3,0x5212:body:armor-code:1:CDFW1;0x6212:body:armor-code:1:CDFW1;0x6214:body:armor-code:1:CDFW1,0x5212;0x6212;0x6214,body,CDFW1,A5,yes,no,
CDFW1A6,data/GUIIcon.bif,0x00400232,2CDA04203A869AABB86B5F5833DF79DD8418756E5F48195482D52D87D90C0CB2,0799146DEE60C5AC9D8E4DE52A082F2CE20A7F7212DC6B92CF001C3805B15D61,BAMC,V1,ok,,126,9,126,0,17,39,35,48,8,31,18,38,120741,1443,39332,81409,177,0,0,0,,550080,3,0x5212:body:armor-code:1:CDFW1;0x6212:body:armor-code:1:CDFW1;0x6214:body:armor-code:1:CDFW1,0x5212;0x6212;0x6214,body,CDFW1,A6,yes,no,
CDFW1A7,data/GUIIcon.bif,0x00400233,F771409AA69A6D6DAF3126D4354D8AE251F27926C798CD1D269A447C7B8E2A66,4FF70AA3BFD52CC61A950871D1A623E0664A384B54A1E714B64831C7C9C0B1A8,BAMC,V1,ok,,135,9,126,0,16,40,34,56,9,28,21,46,164630,1776,71801,92829,212,0,0,0,,730388,3,0x5212:body:armor-code:1:CDFW1;0x6212:body:armor-code:1:CDFW1;0x6214:body:armor-code:1:CDFW1,0x5212;0x6212;0x6214,body,CDFW1,A7,yes,no,
CDFW1A8,data/GUIIcon.bif,0x00400234,410DABDFC3433685C494B58B3B3C71512384C210E5CE7F98CD77A23378EEC932,2FFAAA0450FB8C76FBF7B9ED570B4D9033CE65DFA17FBCA0BC2CD7055B325900,BAMC,V1,ok,,135,9,126,0,19,40,32,58,9,29,18,47,166046,1734,71791,94255,217,0,0,0,,736052,3,0x5212:body:armor-code:1:CDFW1;0x6212:body:armor-code:1:CDFW1;0x6214:body:armor-code:1:CDFW1,0x5212;0x6212;0x6214,body,CDFW1,A8,yes,no,
CDFW1A9,data/GUIIcon.bif,0x00400235,52F10CAE26103AA38A28F41745D86A01065B50D755ABEA02556525564849F7F2,F78867BC442CD862C1F4C1243EC6A990941F55F8AC61FEA8F1684A1F4E31DFB8,BAMC,V1,ok,,135,9,126,0,16,40,34,56,9,28,21,46,164776,1776,71956,92820,209,0,0,0,,730972,3,0x5212:body:armor-code:1:CDFW1;0x6212:body:armor-code:1:CDFW1;0x6214:body:armor-code:1:CDFW1,0x5212;0x6212;0x6214,body,CDFW1,A9,yes,no,
CDFW1CA,data/GUIIcon.bif,0x00400236,FA710824BD27CC66D773B9C086A378D5CE67877B049D1077D92B169EDE5D63C1,B6D0405FF59F901377969751C1ABEE2B6974749D4D01EF7B4BB96152203110C5,BAMC,V1,ok,,270,72,2196,0,15,49,36,66,8,25,21,49,360184,2205,160492,199692,192,0,0,0,,1592416,3,0x5212:body:armor-code:1:CDFW1;0x6212:body:armor-code:1:CDFW1;0x6214:body:armor-code:1:CDFW1,0x5212;0x6212;0x6214,body,CDFW1,CA,yes,no,
CDFW1G1,data/GUIIcon.bif,0x00400237,9797326F3C657E83264E26D75D27672BF84D6236DF16AF8426075BC9BA3EEBDA,CD39839479A9A7E2BEF9207261E6CBD2B5C5266713F8D06284758CD2713D4AE0,BAMC,V1,ok,,846,99,2116,0,1,31,1,46,0,19,0,37,60124,1333,23176,36948,140,0,0,0,,696092,3,0x5212:body:armor-code:1:CDFW1;0x6212:body:armor-code:1:CDFW1;0x6214:body:armor-code:1:CDFW1,0x5212;0x6212;0x6214,body,CDFW1,G1,yes,no,
CDFW1G11,data/GUIIcon.bif,0x00400238,54CA9009DA71AD40F21B7EB515BB3337DFED2558271B7416317235FADEAF9157,5FE8265D96D0A0C783ABBFAC50D91C8F4C84D1A7B29544F0640385D9B8ADFC2B,BAMC,V1,ok,,846,99,2116,0,1,35,1,53,0,17,0,37,116918,1716,51138,65780,162,0,0,0,,923268,3,0x5212:body:armor-code:1:CDFW1;0x6212:body:armor-code:1:CDFW1;0x6214:body:armor-code:1:CDFW1,0x5212;0x6212;0x6214,body,CDFW1,G11,yes,no,
CDFW1G12,data/GUIIcon.bif,0x00400239,2489D0BF033496CE8306ADB1F1F95F17CA749ECC9F5E4399967FFB6F1F8B178E,EA29193A5FA8DA0F4935C95EC74B3E2518811F787EBD9143BB21676B4C49FE80,BAMC,V1,ok,,846,99,2116,0,1,30,1,48,0,18,0,38,106268,1334,38635,67633,162,0,0,0,,880668,3,0x5212:body:armor-code:1:CDFW1;0x6212:body:armor-code:1:CDFW1;0x6214:body:armor-code:1:CDFW1,0x5212;0x6212;0x6214,body,CDFW1,G12,yes,no,
CDFW1G13,data/GUIIcon.bif,0x0040023A,3611615F292664EAD3FDE7AB9E6DA205C3BEF65644861683D9F8FEF87E577E5B,0EFDFCAB892E2F8CF49BBF19C389893C8F9522F50EE6A45B31508A624CADBD2E,BAMC,V1,ok,,846,99,2116,0,1,23,1,45,0,13,0,37,46741,966,13046,33695,142,0,0,0,,642560,3,0x5212:body:armor-code:1:CDFW1;0x6212:body:armor-code:1:CDFW1;0x6214:body:armor-code:1:CDFW1,0x5212;0x6212;0x6214,body,CDFW1,G13,yes,no,
CDFW1G14,data/GUIIcon.bif,0x0040023B,A2D64BECAA44F62BECA55B466DD2FC99C367109A1C1D65C225B687F24CD0002A,A978DEE5609B77E593A780207692F18F2A03339E244C5AB189D1DFD41E3D9CCE,BAMC,V1,ok,,846,99,2116,0,1,32,1,44,0,19,0,36,59418,1290,22730,36688,171,0,0,0,,693268,3,0x5212:body:armor-code:1:CDFW1;0x6212:body:armor-code:1:CDFW1;0x6214:body:armor-code:1:CDFW1,0x5212;0x6212;0x6214,body,CDFW1,G14,yes,no,
CDFW1G15,data/GUIIcon.bif,0x0040023C,BA74364BEFDC4D19EDDD4C9BB4C43C6873F37472AC02D9731810187F29DD16CF,C7FE69163524169EE98DB512CA8C8F12BC7F03A0554CC998FC6736C23230A502,BAMC,V1,ok,,846,99,2116,0,1,54,1,53,0,27,0,40,204809,2156,82470,122339,209,0,0,0,,1274832,3,0x5212:body:armor-code:1:CDFW1;0x6212:body:armor-code:1:CDFW1;0x6214:body:armor-code:1:CDFW1,0x5212;0x6212;0x6214,body,CDFW1,G15,yes,no,
CDFW1G16,data/GUIIcon.bif,0x0040023D,3960A8E6E050E9B506D50C7F62EFC22A8820ED1777A6AA6CA73281E8B5CD8A42,5C5EB8761A3084970A27F648D235DE72D7DB785B4B0849FEA175AF0D28D41F73,BAMC,V1,ok,,846,99,2116,0,1,54,1,42,0,26,0,22,24216,1575,11396,12820,156,0,0,0,,552460,3,0x5212:body:armor-code:1:CDFW1;0x6212:body:armor-code:1:CDFW1;0x6214:body:armor-code:1:CDFW1,0x5212;0x6212;0x6214,body,CDFW1,G16,yes,no,
CDFW1G17,data/GUIIcon.bif,0x0040023E,719E9A03AC00C193B1F51FDDF2791C59773B0A7AC8F94AB6837529B84B2831A3,B9A1ABC599947FC48AE645315EB538EBA2E79763F3F55B22E10FC34A7685EEA4,BAMC,V1,ok,,846,99,2116,0,1,29,1,47,0,15,0,38,97179,1305,35089,62090,150,0,0,0,,844312,3,0x5212:body:armor-code:1:CDFW1;0x6212:body:armor-code:1:CDFW1;0x6214:body:armor-code:1:CDFW1,0x5212;0x6212;0x6214,body,CDFW1,G17,yes,no,
CDFW1G18,data/GUIIcon.bif,0x0040023F,B3BB57846A47349BB7FDC2EA89A4CE5CA725757E626703E371485BC0E7919E66,EFD2D699843FF7F32423B3181214BBA974C622A84D066F087D3250FA83632D47,BAMC,V1,ok,,846,99,2116,0,1,38,1,51,0,19,0,38,168601,1702,68125,100476,170,0,0,0,,1130000,3,0x5212:body:armor-code:1:CDFW1;0x6212:body:armor-code:1:CDFW1;0x6214:body:armor-code:1:CDFW1,0x5212;0x6212;0x6214,body,CDFW1,G18,yes,no,
CDFW1G19,data/GUIIcon.bif,0x00400240,3DCBBB215C046C8789FA94B45887A0ECD649A261D72F6CC322699B61FA696B7F,052637DE5A9CD28A8103987505649CB0956470EADCEB21CE9E0C47D007E518DD,BAMC,V1,ok,,846,99,2116,0,1,54,1,47,0,26,0,38,149226,1638,65943,83283,199,0,0,0,,1052500,3,0x5212:body:armor-code:1:CDFW1;0x6212:body:armor-code:1:CDFW1;0x6214:body:armor-code:1:CDFW1,0x5212;0x6212;0x6214,body,CDFW1,G19,yes,no,
CDFW1SA,data/GUIIcon.bif,0x00400242,A34419DEAD42C3A30BA3499EB0968EC71B1DFB9EF974B26FE768558889E5EB43,3C39E70FFC431CE28BB7B1B8485D77263CAC6F4AB4F4125D1C1303FB5E2DA7E2,BAMC,V1,ok,,126,9,126,0,19,46,42,56,9,32,31,46,160715,1978,72938,87777,171,0,0,0,,709976,3,0x5212:body:armor-code:1:CDFW1;0x6212:body:armor-code:1:CDFW1;0x6214:body:armor-code:1:CDFW1,0x5212;0x6212;0x6214,body,CDFW1,SA,yes,no,
CDFW1SS,data/GUIIcon.bif,0x00400243,67734D318115C83FC82D41FD09B83F0AF21190F8A18E7453F1B8FBBB19ACE157,20E9B3DB43469C45FFD34C728A972E922D2EF5319BA23481C80B3C01B412E3EA,BAMC,V1,ok,,135,9,126,0,19,42,35,58,9,33,16,47,170826,1924,75254,95572,213,0,0,0,,755172,3,0x5212:body:armor-code:1:CDFW1;0x6212:body:armor-code:1:CDFW1;0x6214:body:armor-code:1:CDFW1,0x5212;0x6212;0x6214,body,CDFW1,SS,yes,no,
CDFW1SX,data/GUIIcon.bif,0x00400244,30D38391750490E99492CE721DB6B18E55F3926CE3B20DC3B49475B2458C5D09,F09FDFC6507E586A07BC05559379FB0A35AE4CD2B48EB60E64743AE4CC2AF3DF,BAMC,V1,ok,,126,9,126,0,19,29,41,49,10,20,30,40,131502,1242,47362,84140,175,0,0,0,,593124,3,0x5212:body:armor-code:1:CDFW1;0x6212:body:armor-code:1:CDFW1;0x6214:body:armor-code:1:CDFW1,0x5212;0x6212;0x6214,body,CDFW1,SX,yes,no,
CDFW2A1,data/GUIIcon.bif,0x00400245,AE844FFE00B8DBED28B3901AD5C52487A338CE6DEFBF9792E0F80A171824AD1F,356880F1EF85AFC29D9F819A171ADDC97C07211AA2AE35542928A18761DE0E91,BAMC,V1,ok,,135,9,126,0,19,37,34,56,9,28,19,46,162000,1554,66377,95623,224,0,0,0,,719868,3,0x5212:body:armor-code:2:CDFW2;0x6212:body:armor-code:2:CDFW2;0x6214:body:armor-code:2:CDFW2,0x5212;0x6212;0x6214,body,CDFW2,A1,yes,no,
CDFW2A2,data/GUIIcon.bif,0x00400246,4E5BC6D00AB037226610DBE6D0D8BF0F8D1D1DDA35F2F5F3D2F5741C4FFA5D71,76613202B18E73DF0489D7F66557295D40EDFB8665DF3C55E86D3862E181FD1F,BAMC,V1,ok,,135,9,126,0,17,33,29,52,7,24,16,45,124972,1250,38714,86258,222,0,0,0,,571756,3,0x5212:body:armor-code:2:CDFW2;0x6212:body:armor-code:2:CDFW2;0x6214:body:armor-code:2:CDFW2,0x5212;0x6212;0x6214,body,CDFW2,A2,yes,no,
CDFW2A3,data/GUIIcon.bif,0x00400247,89D761B9639B5F7EDB7EAB6175026F8D698A8B3DD517DBAE3E78F6204AFC3751,8D57878B731B278CF81440CEC61FDE385622EA74712D4BE13B1B2EB65349F3C4,BAMC,V1,ok,,135,9,126,0,20,41,36,51,9,32,17,40,162858,1763,66798,96060,219,0,0,0,,723300,3,0x5212:body:armor-code:2:CDFW2;0x6212:body:armor-code:2:CDFW2;0x6214:body:armor-code:2:CDFW2,0x5212;0x6212;0x6214,body,CDFW2,A3,yes,no,
CDFW2A4,data/GUIIcon.bif,0x00400248,41A20C970A339B39092731C89BBA538861EBE3E098DA142007A2C3B025999498,4233BE015F88471FE2B44DFB2F10D6825D99BA3E567566267DD3CBCB32F893E3,BAMC,V1,ok,,135,9,126,0,17,39,33,51,9,28,20,42,143648,1755,51693,91955,226,0,0,0,,646460,3,0x5212:body:armor-code:2:CDFW2;0x6212:body:armor-code:2:CDFW2;0x6214:body:armor-code:2:CDFW2,0x5212;0x6212;0x6214,body,CDFW2,A4,yes,no,
CDFW2A5,data/GUIIcon.bif,0x00400249,2199C270C60E312B854A604380D7CB9E5970DD734BF1C7209CD59EF16ED22B9A,B0ADF222180016A4A75EDC3EE2575DFC1937C04F1822469EC871A95DF16C5ADF,BAMC,V1,ok,,135,9,126,0,19,41,34,53,9,31,18,40,164783,1720,67455,97328,220,0,0,0,,731000,3,0x5212:body:armor-code:2:CDFW2;0x6212:body:armor-code:2:CDFW2;0x6214:body:armor-code:2:CDFW2,0x5212;0x6212;0x6214,body,CDFW2,A5,yes,no,
CDFW2A6,data/GUIIcon.bif,0x0040024A,FC65364005E0D4A12ABEB5F004A52FEFB1DBE8BF8911D97A165471DE5320F219,1F85D1817E452304AB7EEC30061773FA8B84147934E68575B2CB431F63553C6F,BAMC,V1,ok,,126,9,126,0,17,39,36,48,8,31,18,38,123578,1443,40316,83262,184,0,0,0,,561428,3,0x5212:body:armor-code:2:CDFW2;0x6212:body:armor-code:2:CDFW2;0x6214:body:armor-code:2:CDFW2,0x5212;0x6212;0x6214,body,CDFW2,A6,yes,no,
CDFW2A7,data/GUIIcon.bif,0x0040024B,2AD7CF59B5BFDB2B7366780873A23D21BA749B11B6C21F88E6776C75814F3F76,5E2438ACA21F432F73FC9F300123A191C02F7E534A7480E38E4F4A864F5A4537,BAMC,V1,ok,,135,9,126,0,16,40,34,56,9,28,21,46,167688,1786,72653,95035,220,0,0,0,,742620,3,0x5212:body:armor-code:2:CDFW2;0x6212:body:armor-code:2:CDFW2;0x6214:body:armor-code:2:CDFW2,0x5212;0x6212;0x6214,body,CDFW2,A7,yes,no,
CDFW2A8,data/GUIIcon.bif,0x0040024C,18D0461DC7E5038B1A43EEBEDB81A62575CDF9F39269BB2130EF523130D87CC6,66B39D61A4A514D36D61B30EDBBBF2762CA1A14FC18C6EAADED7A7C1367FC154,BAMC,V1,ok,,135,9,126,0,19,40,32,58,9,29,19,47,169658,1734,73090,96568,223,0,0,0,,750500,3,0x5212:body:armor-code:2:CDFW2;0x6212:body:armor-code:2:CDFW2;0x6214:body:armor-code:2:CDFW2,0x5212;0x6212;0x6214,body,CDFW2,A8,yes,no,
CDFW2A9,data/GUIIcon.bif,0x0040024D,EBF42DB45E5EC809C8FD652228DE1191D940E94AE2192565D9D13C500CF63453,B45D03C09A9EC2DF96BA11DB0E6B83985F3CFE6CEE365008CE27A8EE309A3357,BAMC,V1,ok,,135,9,126,0,16,40,34,56,9,28,21,46,167864,1786,72829,95035,220,0,0,0,,743324,3,0x5212:body:armor-code:2:CDFW2;0x6212:body:armor-code:2:CDFW2;0x6214:body:armor-code:2:CDFW2,0x5212;0x6212;0x6214,body,CDFW2,A9,yes,no,
CDFW2CA,data/GUIIcon.bif,0x0040024E,CCBBE9D1F3BD5F5CFBFD094E4F586696D83FDBD6AA6E4980EFC5C12A10570CC5,50EDCF61D2A5ED32FC60A327A614C654B9756B2EC2D2D82B63F844EEC4680A82,BAMC,V1,ok,,270,72,2196,0,16,49,37,66,9,25,23,49,367867,2205,162663,205204,200,0,0,0,,1623148,3,0x5212:body:armor-code:2:CDFW2;0x6212:body:armor-code:2:CDFW2;0x6214:body:armor-code:2:CDFW2,0x5212;0x6212;0x6214,body,CDFW2,CA,yes,no,
