asset_key,relation,dependency_resref,dependency_format,present,source_bif,locator,source_size,source_sha256,extracted_path
icon:OHNTANK,texture-page,MOS0250,PVRZ,yes,data/bgee.bif,0x0B000146,51808,0A59A7A0F6E273885D1BA54D9BB03E4568CCF89B52F2C1F20AC03855299FF70A,icons/dependencies/pvrz/MOS0250.pvrz
icon:OHRCAML,texture-page,MOS0250,PVRZ,yes,data/bgee.bif,0x0B000146,51808,0A59A7A0F6E273885D1BA54D9BB03E4568CCF89B52F2C1F20AC03855299FF70A,icons/dependencies/pvrz/MOS0250.pvrz
icon:OHRCAX01,texture-page,MOS0280,PVRZ,yes,data/Patch25.bif,0x01000028,375057,58A67A5F82D8AEA175E69AF87A08A0EC1BA07AB86CB3D9F86DA7C89CAF6D7079,icons/dependencies/pvrz/MOS0280.pvrz
icon:OHRCAX1,texture-page,MOS0250,PVRZ,yes,data/bgee.bif,0x0B000146,51808,0A59A7A0F6E273885D1BA54D9BB03E4568CCF89B52F2C1F20AC03855299FF70A,icons/dependencies/pvrz/MOS0250.pvrz
icon:OHRCBLT1,texture-page,MOS0250,PVRZ,yes,data/bgee.bif,0x0B000146,51808,0A59A7A0F6E273885D1BA54D9BB03E4568CCF89B52F2C1F20AC03855299FF70A,icons/dependencies/pvrz/MOS0250.pvrz
icon:OHRCBLT2,texture-page,MOS0250,PVRZ,yes,data/bgee.bif,0x0B000146,51808,0A59A7A0F6E273885D1BA54D9BB03E4568CCF89B52F2C1F20AC03855299FF70A,icons/dependencies/pvrz/MOS0250.pvrz
icon:OHRCBOT1,texture-page,MOS0250,PVRZ,yes,data/bgee.bif,0x0B000146,51808,0A59A7A0F6E273885D1BA54D9BB03E4568CCF89B52F2C1F20AC03855299FF70A,icons/dependencies/pvrz/MOS0250.pvrz
icon:OHRCBRC1,texture-page,MOS0250,PVRZ,yes,data/bgee.bif,0x0B000146,51808,0A59A7A0F6E273885D1BA54D9BB03E4568CCF89B52F2C1F20AC03855299FF70A,icons/dependencies/pvrz/MOS0250.pvrz
icon:OHRCBRC1,texture-page,MOS0251,PVRZ,yes,data/bgee.bif,0x0B000147,65940,5119212D2C485CCCDA1076DA12040E79678B709CA7D7C87338120FA3F31E823C,icons/dependencies/pvrz/MOS0251.pvrz
icon:OHRCCLK1,texture-page,MOS0251,PVRZ,yes,data/bgee.bif,0x0B000147,65940,5119212D2C485CCCDA1076DA12040E79678B709CA7D7C87338120FA3F31E823C,icons/dependencies/pvrz/MOS0251.pvrz
icon:OHRCCLK2,texture-page,MOS0251,PVRZ,yes,data/bgee.bif,0x0B000147,65940,5119212D2C485CCCDA1076DA12040E79678B709CA7D7C87338120FA3F31E823C,icons/dependencies/pvrz/MOS0251.pvrz
icon:OHRCCLK3,texture-page,MOS0251,PVRZ,yes,data/bgee.bif,0x0B000147,65940,5119212D2C485CCCDA1076DA12040E79678B709CA7D7C87338120FA3F31E823C,icons/dependencies/pvrz/MOS0251.pvrz
icon:OHRCCLK4,texture-page,MOS0251,PVRZ,yes,data/bgee.bif,0x0B000147,65940,5119212D2C485CCCDA1076DA12040E79678B709CA7D7C87338120FA3F31E823C,icons/dependencies/pvrz/MOS0251.pvrz
icon:OHRCEYE,texture-page,MOS0251,PVRZ,yes,data/bgee.bif,0x0B000147,65940,5119212D2C485CCCDA1076DA12040E79678B709CA7D7C87338120FA3F31E823C,icons/dependencies/pvrz/MOS0251.pvrz
icon:OHRCGM01,texture-page,MOS0251,PVRZ,yes,data/bgee.bif,0x0B000147,65940,5119212D2C485CCCDA1076DA12040E79678B709CA7D7C87338120FA3F31E823C,icons/dependencies/pvrz/MOS0251.pvrz
icon:OHRCGM01,texture-page,MOS0252,PVRZ,yes,data/bgee.bif,0x0B000148,47856,5E65C41F2DBADE23568877756C6ED7273233C49D0061FCD5282347275373C624,icons/dependencies/pvrz/MOS0252.pvrz
icon:OHRCRNG1,texture-page,MOS0252,PVRZ,yes,data/bgee.bif,0x0B000148,47856,5E65C41F2DBADE23568877756C6ED7273233C49D0061FCD5282347275373C624,icons/dependencies/pvrz/MOS0252.pvrz
icon:OHRCSLG1,texture-page,MOS0252,PVRZ,yes,data/bgee.bif,0x0B000148,47856,5E65C41F2DBADE23568877756C6ED7273233C49D0061FCD5282347275373C624,icons/dependencies/pvrz/MOS0252.pvrz
icon:OHRCSWH1,texture-page,MOS0252,PVRZ,yes,data/bgee.bif,0x0B000148,47856,5E65C41F2DBADE23568877756C6ED7273233C49D0061FCD5282347275373C624,icons/dependencies/pvrz/MOS0252.pvrz
icon:OHRCWHEL,texture-page,MOS0252,PVRZ,yes,data/bgee.bif,0x0B000148,47856,5E65C41F2DBADE23568877756C6ED7273233C49D0061FCD5282347275373C624,icons/dependencies/pvrz/MOS0252.pvrz
icon:OHSWCREA,texture-page,MOS0252,PVRZ,yes,data/bgee.bif,0x0B000148,47856,5E65C41F2DBADE23568877756C6ED7273233C49D0061FCD5282347275373C624,icons/dependencies/pvrz/MOS0252.pvrz
icon:OHTEMPC,texture-page,MOS0280,PVRZ,yes,data/Patch25.bif,0x01000028,375057,58A67A5F82D8AEA175E69AF87A08A0EC1BA07AB86CB3D9F86DA7C89CAF6D7079,icons/dependencies/pvrz/MOS0280.pvrz
icon:PBAG05,texture-page,MOS0253,PVRZ,yes,data/bgee.bif,0x0B000149,77007,01C6976393CB1EBF540F544C26417A22144ED581F8450085525EEC5740B4CFBA,icons/dependencies/pvrz/MOS0253.pvrz
icon:PBAG06,texture-page,MOS0253,PVRZ,yes,data/bgee.bif,0x0B000149,77007,01C6976393CB1EBF540F544C26417A22144ED581F8450085525EEC5740B4CFBA,icons/dependencies/pvrz/MOS0253.pvrz
icon:PBOOT12,texture-page,MOS0253,PVRZ,yes,data/bgee.bif,0x0B000149,77007,01C6976393CB1EBF540F544C26417A22144ED581F8450085525EEC5740B4CFBA,icons/dependencies/pvrz/MOS0253.pvrz
icon:POO,texture-page,MOS0253,PVRZ,yes,data/bgee.bif,0x0B000149,77007,01C6976393CB1EBF540F544C26417A22144ED581F8450085525EEC5740B4CFBA,icons/dependencies/pvrz/MOS0253.pvrz
