asset_key,resref,frame_index,width,height,center_x,center_y,block_count
icon:OHDCS2HC,OHDCS2HC,0,161,190,0,0,7
icon:OHDCS2HD,OHDCS2HD,0,161,190,0,0,8
icon:OHDCSMS1,OHDCSMS1,0,151,190,0,0,6
icon:OHDCSMS2,OHDCSMS2,0,151,190,0,0,7
icon:OHDCSMS3,OHDCSMS3,0,151,190,0,0,5
icon:OHDHSWDI,OHDHSWDI,0,32,32,0,0,
icon:OHDHSWDI,OHDHSWDI,1,56,49,28,24,
icon:OHDIACOR,OHDIACOR,0,25,26,12,13,
icon:OHDIACOR,OHDIACOR,1,23,23,0,0,
icon:OHDIAPPL,OHDIAPPL,0,54,55,27,27,
icon:OHDICRYS,OHDICRYS,0,48,55,24,27,
icon:OHDIINK,OHDIINK,0,57,26,28,13,
icon:OHDIMASK,OHDIMASK,0,45,57,22,28,
icon:OHDINK,OHDINK,0,190,96,0,0,4
icon:OHDISIG,OHDISIG,0,60,58,30,29,
icon:OHDISMS1,OHDISMS1,0,48,55,24,27,
icon:OHDISMS2,OHDISMS2,0,48,55,24,27,
icon:OHDISMS3,OHDISMS3,0,48,55,24,27,
icon:OHDISW2H,OHDISW2H,0,59,55,29,27,
icon:OHDMASK,OHDMASK,0,116,190,0,0,7
icon:OHDSIGIL,OHDSIGIL,0,190,178,0,0,5
icon:OHHBAG,OHHBAG,0,190,115,0,0,5
icon:OHHCASK,OHHCASK,0,109,190,0,0,9
icon:OHHCCASQ,OHHCCASQ,0,155,170,0,0,4
icon:OHHCCLAW,OHHCCLAW,0,136,200,0,0,9
icon:OHHCCLK,OHHCCLK,0,101,230,0,0,8
icon:OHHCSHRO,OHHCSHRO,0,133,200,0,0,5
icon:OHHDRAIC,OHHDRAIC,0,27,28,13,14,
icon:OHHEXAM0,OHHEXAM0,0,190,132,0,0,11
icon:OHHEXAM2,OHHEXAM2,0,190,132,0,0,12
icon:OHHIBAG,OHHIBAG,0,55,40,27,20,
icon:OHHICASK,OHHICASK,0,45,57,22,28,
icon:OHHICASQ,OHHICASQ,0,45,49,22,24,
icon:OHHICASQ,OHHICASQ,1,37,43,0,0,
icon:OHHICLAW,OHHICLAW,0,55,55,27,27,
icon:OHHICLAW,OHHICLAW,1,32,33,0,0,
icon:OHHICLK,OHHICLK,0,52,63,26,31,
icon:OHHICLK,OHHICLK,1,30,35,32,32,
icon:OHHIOIL,OHHIOIL,0,57,35,28,17,
icon:OHHIPRSN,OHHIPRSN,0,50,55,25,27,
icon:OHHISHRO,OHHISHRO,0,49,54,24,27,
icon:OHHISHRO,OHHISHRO,1,27,36,19,26,
icon:OHHISILK,OHHISILK,0,57,45,28,22,
icon:OHHISTAT,OHHISTAT,0,55,57,27,28,
icon:OHHOIL,OHHOIL,0,190,87,0,0,4
icon:OHHPRISN,OHHPRISN,0,281,246,0,0,9
icon:OHHROD,OHHROD,0,32,22,1,-6,
icon:OHHROD,OHHROD,1,48,41,25,25,
icon:OHHSILK,OHHSILK,0,190,61,0,0,1
icon:OHHSTATU,OHHSTATU,0,68,190,0,0,7
icon:OHHSUMMC,OHHSUMMC,0,27,28,13,14,
icon:OHHSUMMC,OHHSUMMC,1,32,32,0,0,
icon:OHHXIAM0,OHHXIAM0,0,32,33,16,16,
icon:OHHXIAM2,OHHXIAM2,0,32,33,16,16,
icon:OHLEAT50,OHLEAT50,0,51,61,25,30,
icon:OHLEAT51,OHLEAT51,0,51,61,25,30,
icon:OHLEAT52,OHLEAT52,0,51,61,25,30,
icon:OHLEAT53,OHLEAT53,0,53,60,26,30,
icon:OHNCAM02,OHNCAM02,0,158,190,0,0,11
icon:OHNCAML1,OHNCAML1,0,96,150,0,0,5
icon:OHNCBELL,OHNCBELL,0,176,190,0,0,9
icon:OHNCCAT,OHNCCAT,0,190,157,0,0,7
icon:OHNCHAMM,OHNCHAMM,0,130,190,0,0,8
icon:OHNCHLM1,OHNCHLM1,0,200,86,0,0,7
icon:OHNCNOTE,OHNCNOTE,0,190,175,0,0,10
icon:OHNCROB1,OHNCROB1,0,127,230,0,0,6
icon:OHNCROB2,OHNCROB2,0,82,200,0,0,7
icon:OHNCSH1,OHNCSH1,0,136,190,0,0,7
icon:OHNCSL1,OHNCSL1,0,243,191,0,0,10
icon:OHNCTN1,OHNCTN1,0,148,190,0,0,7
icon:OHNCWND1,OHNCWND1,0,202,190,0,0,8
icon:OHNFOOD,OHNFOOD,0,258,190,0,0,7
icon:OHNIAM02,OHNIAM02,0,25,30,12,15,
icon:OHNIAM02,OHNIAM02,1,25,31,0,0,
icon:OHNIAML1,OHNIAML1,0,56,57,28,28,
icon:OHNIBELL,OHNIBELL,0,58,58,29,29,
icon:OHNICAT,OHNICAT,0,57,47,28,23,
icon:OHNIFOOD,OHNIFOOD,0,60,31,30,15,
icon:OHNIHAMM,OHNIHAMM,0,28,28,14,14,
icon:OHNIHAMM,OHNIHAMM,1,25,28,0,0,
icon:OHNIHLM1,OHNIHLM1,0,60,26,30,13,
icon:OHNIKEY1,OHNIKEY1,0,60,20,30,10,
icon:OHNIMBRD,OHNIMBRD,0,60,40,30,20,
icon:OHNINOTE,OHNINOTE,0,57,53,28,26,
icon:OHNIPOT1,OHNIPOT1,0,28,58,14,29,
icon:OHNIROB1,OHNIROB1,0,57,54,28,27,
icon:OHNIROB1,OHNIROB1,1,36,62,0,0,
icon:OHNIROB2,OHNIROB2,0,23,57,11,28,
icon:OHNIROB3,OHNIROB3,0,58,64,29,32,
icon:OHNISH1,OHNISH1,0,33,42,16,21,
icon:OHNISH1,OHNISH1,1,21,27,0,0,
icon:OHNISL1,OHNISL1,0,47,52,23,26,
icon:OHNISL1,OHNISL1,1,30,38,0,0,
icon:OHNITNK,OHNITNK,0,60,56,30,28,
icon:OHNITUN1,OHNITUN1,0,47,60,23,30,
icon:OHNIWND1,OHNIWND1,0,57,54,28,27,
icon:OHNMBIRD,OHNMBIRD,0,190,118,0,0,7
icon:OHNPOTN1,OHNPOTN1,0,92,190,0,0,7
icon:OHNTANK,OHNTANK,0,190,177,0,0,10
icon:OHPLAT50,OHPLAT50,0,50,60,25,30,
icon:OHRCAML,OHRCAML,0,178,200,0,0,8
icon:OHRCAX01,OHRCAX01,0,186,200,0,0,10
icon:OHRCAX1,OHRCAX1,0,165,200,0,0,6
icon:OHRCBLT1,OHRCBLT1,0,206,190,0,0,8
icon:OHRCBLT2,OHRCBLT2,0,190,102,0,0,4
icon:OHRCBOT1,OHRCBOT1,0,190,123,0,0,5
icon:OHRCBRC1,OHRCBRC1,0,191,198,0,0,6
icon:OHRCCLK1,OHRCCLK1,0,106,198,0,0,8
icon:OHRCCLK2,OHRCCLK2,0,150,198,0,0,8
icon:OHRCCLK3,OHRCCLK3,0,128,198,0,0,8
icon:OHRCCLK4,OHRCCLK4,0,147,198,0,0,7
icon:OHRCEYE,OHRCEYE,0,165,200,0,0,5
icon:OHRCGM01,OHRCGM01,0,200,184,0,0,10
icon:OHRCRNG1,OHRCRNG1,0,190,119,0,0,6
icon:OHRCSLG1,OHRCSLG1,0,165,190,0,0,8
icon:OHRCSWH1,OHRCSWH1,0,154,200,0,0,12
icon:OHRCWHEL,OHRCWHEL,0,143,190,0,0,6
icon:OHRGAX01,OHRGAX01,0,22,22,11,11,
icon:OHRGGM01,OHRGGM01,0,10,10,5,5,
icon:OHRIAML,OHRIAML,0,52,55,26,27,
icon:OHRIAX01,OHRIAX01,0,28,29,-2,-2,
icon:OHRIAX01,OHRIAX01,1,57,52,29,26,
icon:OHRIAX1,OHRIAX1,0,64,58,32,29,
icon:OHRIBLT1,OHRIBLT1,0,62,46,31,23,
icon:OHRIBLT2,OHRIBLT2,0,64,56,32,28,
icon:OHRIBOT1,OHRIBOT1,0,44,35,22,17,
icon:OHRIBRC1,OHRIBRC1,0,58,58,29,29,
icon:OHRICLK1,OHRICLK1,0,41,62,20,31,
icon:OHRICLK2,OHRICLK2,0,52,61,26,30,
icon:OHRICLK3,OHRICLK3,0,50,64,25,32,
icon:OHRICLK4,OHRICLK4,0,49,62,24,31,
icon:OHRIEYE,OHRIEYE,0,56,63,28,31,
icon:OHRIGM01,OHRIGM01,0,25,24,-4,-4,
icon:OHRIGM01,OHRIGM01,1,29,26,15,13,
icon:OHRIRNG1,OHRIRNG1,0,59,55,29,27,
icon:OHRISLG1,OHRISLG1,0,60,58,30,29,
icon:OHRISWH1,OHRISWH1,0,63,47,31,23,
icon:OHRIWHEL,OHRIWHEL,0,38,38,19,19,
icon:OHRIWHEL,OHRIWHEL,1,25,28,0,0,
icon:OHRSCRL1,OHRSCRL1,0,25,18,-4,-7,
icon:OHRSCRL1,OHRSCRL1,1,30,21,15,10,
icon:OHSHLD50,OHSHLD50,0,30,40,15,20,
icon:OHSHLD51,OHSHLD51,0,30,40,15,20,
icon:OHSW1H51,OHSW1H51,0,50,40,25,20,
icon:OHSW1H52,OHSW1H52,0,50,40,25,20,
icon:OHSW1H53,OHSW1H53,0,45,37,22,18,
icon:OHSW1H54,OHSW1H54,0,45,37,22,18,
icon:OHSW1H55,OHSW1H55,0,57,47,28,23,
icon:OHSWCREA,OHSWCREA,0,118,200,0,0,10
icon:OHSWIREA,OHSWIREA,0,51,60,25,30,
icon:OHTEMPC,OHTEMPC,0,115,189,0,0,7
icon:OHTEMPI,OHTEMPI,0,43,65,14,29,
icon:OHTMPS2C,OHTMPS2C,0,32,32,0,0,
icon:OHTYR1C,OHTYR1C,0,32,32,0,0,
icon:OHTYR2C,OHTYR2C,0,32,32,0,0,
icon:PAMUL26,PAMUL26,0,170,238,83,120,
icon:PAMUL27,PAMUL27,0,173,236,88,118,
icon:PAROW15,PAROW15,0,179,249,101,117,
icon:PAX1H14,PAX1H14,0,190,210,90,106,
icon:PAX1H16,PAX1H16,0,173,206,88,104,
icon:PBAG05,PBAG05,0,232,218,0,0,8
icon:PBAG06,PBAG06,0,192,204,0,0,7
icon:PBELT11,PBELT11,0,225,178,111,87,
icon:PBELT12,PBELT12,0,165,193,79,103,
icon:PBELT13,PBELT13,0,162,228,85,120,
icon:PBELT14,PBELT14,0,200,162,100,94,
icon:PBLUN26,PBLUN26,0,188,232,100,116,
icon:PBLUN28,PBLUN28,0,194,245,91,120,
icon:PBLUN30,PBLUN30,0,174,219,89,113,
icon:PBLUN30A,PBLUN30A,0,140,208,78,106,
icon:PBLUN30B,PBLUN30B,0,123,203,52,90,
icon:PBOLT09,PBOLT09,0,193,225,99,109,
icon:PBOOT12,PBOOT12,0,224,237,0,0,10
icon:PBOTSMIT,PBOTSMIT,0,152,222,73,116,
icon:PBOW20,PBOW20,0,188,241,93,123,
icon:PBOW22,PBOW22,0,199,248,96,122,
icon:PBRAC22,PBRAC22,0,211,226,100,108,
icon:PBRAC24,PBRAC24,0,225,214,114,115,
icon:PBRAC25,PBRAC25,0,209,235,105,116,
icon:PBRAC26,PBRAC26,0,191,199,100,92,
icon:PBRDFLUT,PBRDFLUT,0,176,222,91,110,
icon:PBZPLO01,PBZPLO01,0,133,171,66,98,
icon:PBZPLO02,PBZPLO02,0,200,245,100,122,
icon:PCHAN20,PCHAN20,0,187,235,95,114,
icon:PCLCK32,PCLCK32,0,206,172,111,100,
icon:PCOMPO01,PCOMPO01,0,132,187,67,72,
icon:PCOMPO02,PCOMPO02,0,103,116,47,68,
icon:PCOMPO03,PCOMPO03,0,194,237,81,113,
icon:PCOMPO11,PCOMPO11,0,149,105,78,51,
icon:PCOMPO12,PCOMPO12,0,152,145,74,67,
icon:PCOMPO13,PCOMPO13,0,144,147,72,75,
icon:PCOMPO14,PCOMPO14,0,128,131,55,77,
icon:PCOMPO17,PCOMPO17,0,157,173,82,88,
icon:PDAGG21,PDAGG21,0,230,253,116,121,
icon:PDAGG23,PDAGG23,0,196,243,88,125,
icon:PDART08,PDART08,0,180,224,96,105,
icon:PFIGUR01,PFIGUR01,0,135,248,65,114,
icon:PGLBBLU1,PGLBBLU1,0,150,176,90,88,
icon:PGLBGRE1,PGLBGRE1,0,150,176,90,88,
icon:PGLBPUR1,PGLBPUR1,0,150,176,90,88,
icon:PGLBRED1,PGLBRED1,0,150,176,90,88,
icon:PHAMM10,PHAMM10,0,127,174,60,84,
icon:PHELM23,PHELM23,0,150,147,74,77,
icon:PHELM29,PHELM29,0,213,240,104,127,
icon:PLEAT23,PLEAT23,0,177,225,80,118,
icon:PLYBASSB,PLYBASSB,0,32,32,0,0,
icon:PLYBEA1B,PLYBEA1B,0,30,29,-1,-2,
icon:PLYBEA2B,PLYBEA2B,0,30,30,-1,-1,
icon:PLYFLINB,PLYFLINB,0,29,30,-2,-1,
icon:PLYJELLB,PLYJELLB,0,28,29,-2,-2,
icon:PLYMANB,PLYMANB,0,28,31,-3,-1,
icon:PLYOGREB,PLYOGREB,0,30,29,-1,-2,
icon:PLYSPIDB,PLYSPIDB,0,31,30,-1,-1,
icon:PLYWOLFB,PLYWOLFB,0,30,29,-1,-2,
icon:PLYWYVNB,PLYWYVNB,0,32,32,0,0,
icon:PMISCCB,PMISCCB,0,179,154,86,81,
icon:POO,POO,0,199,226,0,0,8
icon:PPLAT20,PPLAT20,0,156,230,81,115,
icon:PPLAT21,PPLAT21,0,201,217,98,101,
icon:PPLOT01B,PPLOT01B,0,153,165,78,93,
icon:PPLOT01C,PPLOT01C,0,204,231,97,121,
icon:PPLOT01D,PPLOT01D,0,204,231,97,121,
icon:PPLOT01E,PPLOT01E,0,178,222,86,121,
icon:PPLOT01F,PPLOT01F,0,135,227,65,116,
icon:PPLOT01H,PPLOT01H,0,175,201,90,109,
icon:PPLOT01J,PPLOT01J,0,172,189,75,90,
icon:PPLOT01K,PPLOT01K,0,164,167,75,90,
icon:PPLOT01L,PPLOT01L,0,187,212,99,93,
icon:PPLOT01P,PPLOT01P,0,234,224,113,105,
icon:PPLOT02A,PPLOT02A,0,195,254,94,128,
icon:PPLOT02B,PPLOT02B,0,212,254,101,130,
icon:PPLOT02C,PPLOT02C,0,127,118,58,48,
icon:PPLOT02D,PPLOT02D,0,127,118,58,48,
icon:PPLOT02E,PPLOT02E,0,127,118,58,48,
icon:PPLOT02H,PPLOT02H,0,226,240,110,114,
icon:PPLOT03A,PPLOT03A,0,153,228,78,116,
icon:PPLOT03B,PPLOT03B,0,162,238,83,121,
icon:PPLOT03C,PPLOT03C,0,165,228,94,126,
icon:PPLOT03D,PPLOT03D,0,139,224,69,106,
icon:PPLOT03E,PPLOT03E,0,147,223,80,111,
icon:PPLOT04A,PPLOT04A,0,106,222,61,123,
icon:PPLOT04B,PPLOT04B,0,124,206,69,108,
icon:PPLOT04C,PPLOT04C,0,131,223,61,114,
icon:PPLOT04D,PPLOT04D,0,195,250,89,127,
icon:PPLOT04F,PPLOT04F,0,169,154,87,94,
icon:PPLOT04G,PPLOT04G,0,207,227,85,115,
icon:PPLOT04H,PPLOT04H,0,123,203,57,105,
icon:PPLOT04I,PPLOT04I,0,188,235,90,115,
icon:PPLOT05A,PPLOT05A,0,156,183,82,101,
icon:PPLOT05B,PPLOT05B,0,158,217,88,117,
icon:PPLOT05C,PPLOT05C,0,179,243,89,121,
icon:PPOTN55,PPOTN55,0,180,190,85,90,
icon:PQUIVR01,PQUIVR01,0,193,207,94,106,
icon:PQUIVR03,PQUIVR03,0,176,209,85,108,
icon:PRING43,PRING43,0,156,128,80,58,
icon:PRING44,PRING44,0,163,144,88,78,
icon:PRING45,PRING45,0,120,120,66,55,
icon:PRODS06,PRODS06,0,242,166,121,89,
icon:PSECRT01,PSECRT01,0,162,249,78,120,
icon:PSECRT02,PSECRT02,0,160,198,75,90,
icon:PSECRT04,PSECRT04,0,158,190,75,90,
icon:PSECRT05,PSECRT05,0,158,238,78,114,
icon:PSLNG08,PSLNG08,0,203,198,103,109,
icon:PSPER11,PSPER11,0,169,196,82,93,
icon:PSTAF21,PSTAF21,0,180,200,99,95,
icon:PSTAF23,PSTAF23,0,158,212,88,103,
icon:PSW1H58,PSW1H58,0,192,232,102,123,
icon:PSW1H60,PSW1H60,0,182,223,104,112,
icon:PSW1H62,PSW1H62,0,200,238,102,112,
icon:PSW1H64,PSW1H64,0,204,241,110,119,
icon:PSW1H66,PSW1H66,0,169,231,84,106,
icon:PSW1H67,PSW1H67,0,150,216,78,93,
icon:PSW1H68,PSW1H68,0,182,208,95,102,
icon:PSW1H70,PSW1H70,0,153,233,88,122,
icon:PSW2H17,PSW2H17,0,183,195,97,99,
icon:PTOME01,PTOME01,0,198,185,98,83,
icon:PTOME02A,PTOME02A,0,224,201,119,96,
icon:PWAND18,PWAND18,0,200,160,100,64,
icon:PWAND19,PWAND19,0,200,154,100,71,
icon:PXBOW15,PXBOW15,0,199,201,99,105,
icon:SETSNARE,SETSNARE,0,32,32,16,16,
icon:SETSNARE,SETSNARE,1,32,32,0,0,
icon:SPCL121B,SPCL121B,0,32,32,0,0,
icon:SPCL121B,SPCL121B,1,32,32,0,0,
icon:SPCL152B,SPCL152B,0,32,32,0,0,
icon:SPCL152B,SPCL152B,1,32,32,0,0,
icon:SPCL222C,SPCL222C,0,32,32,0,0,
icon:SPCL222C,SPCL222C,1,32,32,0,0,
icon:SPCL236C,SPCL236C,0,22,22,0,0,
icon:SPCL237B,SPCL237B,0,29,31,0,0,
icon:SPCL238C,SPCL238C,0,22,22,0,0,
icon:SPCL239C,SPCL239C,0,22,25,0,0,
icon:SPCL412C,SPCL412C,0,32,32,0,0,
icon:SPCL414C,SPCL414C,0,32,32,16,16,
icon:SPCL414C,SPCL414C,1,32,32,0,0,
icon:SPCL423,SPCL423,0,32,32,0,0,
icon:SPCL423C,SPCL423C,0,32,32,0,0,
icon:SPCL423C,SPCL423C,1,32,32,0,0,
icon:SPCL521C,SPCL521C,0,32,32,0,0,
icon:SPCL521C,SPCL521C,1,32,32,0,0,
icon:SPCL522C,SPCL522C,0,32,32,0,0,
icon:SPCL522C,SPCL522C,1,32,32,0,0,
icon:SPCL621C,SPCL621C,0,32,32,0,0,
icon:SPCL621C,SPCL621C,1,32,32,0,0,
icon:SPCL632B,SPCL632B,0,31,30,0,0,
icon:SPCL641C,SPCL641C,0,32,32,0,0,
icon:SPCL641C,SPCL641C,1,32,32,0,0,
icon:SPCL721C,SPCL721C,0,32,32,0,0,
icon:SPCL721C,SPCL721C,1,32,32,0,0,
icon:SPCL731C,SPCL731C,0,32,32,0,0,
icon:SPCL731C,SPCL731C,1,32,32,0,0,
icon:SPCL741C,SPCL741C,0,32,32,0,0,
icon:SPCL741C,SPCL741C,1,32,32,0,0,
icon:SPCL811C,SPCL811C,0,30,32,0,0,
icon:SPCL811C,SPCL811C,1,30,32,0,0,
icon:SPCL815B,SPCL815B,0,29,31,0,0,
icon:SPCL815C,SPCL815C,0,29,31,0,0,
icon:SPCL815C,SPCL815C,1,29,31,0,0,
icon:SPCL820C,SPCL820C,0,31,32,0,0,
icon:SPCL820C,SPCL820C,1,31,32,0,0,
icon:SPCL900B,SPCL900B,0,32,32,0,0,
icon:SPCL900B,SPCL900B,1,32,32,0,0,
icon:SPCL936C,SPCL936C,0,32,32,0,0,
icon:SPCL936C,SPCL936C,1,32,32,0,0,
icon:SPCL937C,SPCL937C,0,26,28,0,0,
icon:SPCL937C,SPCL937C,1,32,32,0,0,
icon:SPCL938C,SPCL938C,0,26,30,0,0,
icon:SPCL938C,SPCL938C,1,32,32,0,0,
icon:SPCL940C,SPCL940C,0,23,23,0,0,
icon:SPCL941C,SPCL941C,0,23,23,0,0,
icon:SPDD03C,SPDD03C,0,22,25,0,0,
icon:SPDD03C,SPDD03C,1,22,25,0,0,
icon:SPDWD02C,SPDWD02C,0,18,24,0,0,
icon:SPENBARB,SPENBARB,0,32,32,0,0,
icon:SPENBARB,SPENBARB,1,32,32,0,0,
icon:SPIN107B,SPIN107B,0,30,27,0,0,
icon:SPIN110B,SPIN110B,0,30,29,0,0,
icon:SPIN111B,SPIN111B,0,31,29,0,0,
icon:SPIN117B,SPIN117B,0,30,30,0,0,
icon:SPIN117C,SPIN117C,0,30,30,-1,-1,
icon:SPIN152B,SPIN152B,0,30,29,0,0,
icon:SPIN152B,SPIN152B,1,30,29,0,0,
icon:SPIN153B,SPIN153B,0,30,31,0,0,
icon:SPIN153B,SPIN153B,1,30,31,0,0,
icon:SPIN154B,SPIN154B,0,29,30,0,0,
icon:SPIN154B,SPIN154B,1,29,30,0,0,
icon:SPIN155B,SPIN155B,0,29,30,0,0,
icon:SPIN155B,SPIN155B,1,29,30,0,0,
icon:SPIN156B,SPIN156B,0,30,32,0,0,
icon:SPIN156B,SPIN156B,1,30,32,0,0,
icon:SPIN157B,SPIN157B,0,31,29,0,0,
icon:SPIN157B,SPIN157B,1,31,29,0,0,
icon:SPIN160B,SPIN160B,0,28,30,0,0,
icon:SPIN160B,SPIN160B,1,28,30,0,0,
icon:SPIN758B,SPIN758B,0,30,30,0,0,
icon:SPIN758B,SPIN758B,1,30,30,0,0,
icon:SPIN822,SPIN822,0,28,29,0,0,
icon:SPIN822,SPIN822,1,28,29,0,0,
icon:SPIN829B,SPIN829B,0,28,30,14,15,
icon:SPPR101C,SPPR101C,0,22,22,0,0,
icon:SPPR101C,SPPR101C,1,22,22,0,0,
icon:SPPR102C,SPPR102C,0,20,22,0,0,
icon:SPPR102C,SPPR102C,1,20,22,0,0,
icon:SPPR103C,SPPR103C,0,19,19,0,0,
icon:SPPR103C,SPPR103C,1,19,19,0,0,
icon:SPPR104C,SPPR104C,0,24,24,0,0,
icon:SPPR104C,SPPR104C,1,24,24,0,0,
icon:SPPR105C,SPPR105C,0,26,20,0,0,
icon:SPPR105C,SPPR105C,1,26,20,0,0,
icon:SPPR106C,SPPR106C,0,22,24,0,0,
icon:SPPR106C,SPPR106C,1,22,24,0,0,
icon:SPPR107C,SPPR107C,0,24,25,0,0,
icon:SPPR107C,SPPR107C,1,24,25,0,0,
icon:SPPR108C,SPPR108C,0,19,22,0,0,
icon:SPPR108C,SPPR108C,1,19,22,0,0,
icon:SPPR109C,SPPR109C,0,32,32,0,0,
icon:SPPR110C,SPPR110C,0,23,24,0,0,
icon:SPPR110C,SPPR110C,1,23,24,0,0,
icon:SPPR111B,SPPR111B,0,28,30,0,0,
icon:SPPR111B,SPPR111B,1,28,30,0,0,
icon:SPPR111C,SPPR111C,0,32,32,0,0,
icon:SPPR111C,SPPR111C,1,32,32,0,0,
icon:SPPR113C,SPPR113C,0,32,32,0,0,
icon:SPPR113C,SPPR113C,1,32,32,0,0,
icon:SPPR150C,SPPR150C,0,23,22,0,0,
icon:SPPR201C,SPPR201C,0,22,21,0,0,
icon:SPPR201C,SPPR201C,1,22,21,0,0,
icon:SPPR202C,SPPR202C,0,19,26,0,0,
icon:SPPR202C,SPPR202C,1,19,26,0,0,
icon:SPPR203C,SPPR203C,0,21,26,0,0,
icon:SPPR203C,SPPR203C,1,21,26,0,0,
icon:SPPR204C,SPPR204C,0,31,31,0,0,
icon:SPPR205C,SPPR205C,0,24,24,0,0,
icon:SPPR205C,SPPR205C,1,24,24,0,0,
icon:SPPR206C,SPPR206C,0,25,24,0,0,
icon:SPPR206C,SPPR206C,1,25,24,0,0,
icon:SPPR207C,SPPR207C,0,23,23,0,0,
icon:SPPR207C,SPPR207C,1,23,23,0,0,
icon:SPPR208C,SPPR208C,0,32,32,0,0,
icon:SPPR209C,SPPR209C,0,32,32,0,0,
icon:SPPR210C,SPPR210C,0,25,25,0,0,
icon:SPPR210C,SPPR210C,1,25,25,0,0,
icon:SPPR211C,SPPR211C,0,29,16,0,0,
icon:SPPR211C,SPPR211C,1,29,16,0,0,
icon:SPPR212C,SPPR212C,0,19,23,0,0,
icon:SPPR212C,SPPR212C,1,19,23,0,0,
icon:SPPR213C,SPPR213C,0,15,24,0,0,
icon:SPPR213C,SPPR213C,1,15,24,0,0,
icon:SPPR214C,SPPR214C,0,32,32,0,0,
icon:SPPR250C,SPPR250C,0,25,22,0,0,
icon:SPPR301B,SPPR301B,0,25,27,0,0,
icon:SPPR301B,SPPR301B,1,25,27,0,0,
icon:SPPR301C,SPPR301C,0,21,23,0,0,
icon:SPPR301C,SPPR301C,1,21,23,0,0,
icon:SPPR302C,SPPR302C,0,27,24,0,0,
icon:SPPR302C,SPPR302C,1,27,24,0,0,
icon:SPPR303C,SPPR303C,0,32,32,0,0,
icon:SPPR304C,SPPR304C,0,25,25,0,0,
icon:SPPR304C,SPPR304C,1,25,25,0,0,
icon:SPPR305C,SPPR305C,0,20,16,0,0,
icon:SPPR305C,SPPR305C,1,20,16,0,0,
icon:SPPR306C,SPPR306C,0,24,25,0,0,
icon:SPPR306C,SPPR306C,1,24,25,0,0,
icon:SPPR307C,SPPR307C,0,18,22,0,0,
icon:SPPR307C,SPPR307C,1,18,22,0,0,
icon:SPPR308C,SPPR308C,0,18,22,0,0,
icon:SPPR308C,SPPR308C,1,18,22,0,0,
icon:SPPR309C,SPPR309C,0,20,22,0,0,
icon:SPPR309C,SPPR309C,1,20,22,0,0,
icon:SPPR310C,SPPR310C,0,27,24,0,0,
icon:SPPR310C,SPPR310C,1,27,24,0,0,
icon:SPPR311C,SPPR311C,0,16,23,0,0,
icon:SPPR311C,SPPR311C,1,16,23,0,0,
icon:SPPR312C,SPPR312C,0,25,20,0,0,
icon:SPPR312C,SPPR312C,1,25,20,0,0,
icon:SPPR313C,SPPR313C,0,32,32,0,0,
icon:SPPR313C,SPPR313C,1,32,32,0,0,
icon:SPPR314B,SPPR314B,0,32,32,0,0,
icon:SPPR314B,SPPR314B,1,32,32,0,0,
icon:SPPR314C,SPPR314C,0,32,32,0,0,
icon:SPPR314C,SPPR314C,1,32,32,0,0,
icon:SPPR315C,SPPR315C,0,32,32,0,0,
icon:SPPR317C,SPPR317C,0,32,32,0,0,
icon:SPPR317C,SPPR317C,1,32,32,0,0,
icon:SPPR318C,SPPR318C,0,32,32,0,0,
icon:SPPR319C,SPPR319C,0,32,32,0,0,
icon:SPPR319C,SPPR319C,1,32,32,0,0,
icon:SPPR350C,SPPR350C,0,23,22,0,0,
icon:SPPR401C,SPPR401C,0,21,21,0,0,
icon:SPPR401C,SPPR401C,1,21,21,0,0,
icon:SPPR402C,SPPR402C,0,22,23,0,0,
icon:SPPR402C,SPPR402C,1,22,23,0,0,
icon:SPPR403C,SPPR403C,0,24,16,0,0,
icon:SPPR403C,SPPR403C,1,24,16,0,0,
icon:SPPR404C,SPPR404C,0,18,22,0,0,
icon:SPPR404C,SPPR404C,1,18,22,0,0,
icon:SPPR405C,SPPR405C,0,25,21,0,0,
icon:SPPR405C,SPPR405C,1,25,21,0,0,
icon:SPPR406C,SPPR406C,0,25,25,0,0,
icon:SPPR406C,SPPR406C,1,25,25,0,0,
icon:SPPR407C,SPPR407C,0,24,24,0,0,
icon:SPPR407C,SPPR407C,1,24,24,0,0,
icon:SPPR408C,SPPR408C,0,29,16,0,0,
icon:SPPR408C,SPPR408C,1,29,16,0,0,
icon:SPPR409C,SPPR409C,0,32,32,0,0,
icon:SPPR409C,SPPR409C,1,32,32,0,0,
icon:SPPR410C,SPPR410C,0,32,32,0,0,
icon:SPPR410C,SPPR410C,1,32,32,0,0,
icon:SPPR411C,SPPR411C,0,32,32,0,0,
icon:SPPR411C,SPPR411C,1,32,32,0,0,
icon:SPPR412C,SPPR412C,0,32,32,0,0,
icon:SPPR412C,SPPR412C,1,32,32,0,0,
icon:SPPR413C,SPPR413C,0,32,32,0,0,
icon:SPPR414C,SPPR414C,0,32,32,0,0,
icon:SPPR414C,SPPR414C,1,32,32,0,0,
icon:SPPR415C,SPPR415C,0,32,32,0,0,
icon:SPPR416C,SPPR416C,0,32,32,0,0,
icon:SPPR416C,SPPR416C,1,32,32,0,0,
icon:SPPR417A,SPPR417A,0,40,31,20,15,
